#1	
double data(8760,2) #Columns: Time(s); Cold water temperature (°C)	
22991400	16.99
22995000	16.99
22998600	16.99
23002200	16.99
23005800	16.99
23009400	17
23013000	17
23016600	17
23020200	17
23023800	17
23027400	17
23031000	17
23034600	17
23038200	17
23041800	17
23045400	17
23049000	17
23052600	17
23056200	17
23059800	17
23063400	17
23067000	17
23070600	17
23074200	17
23077800	17
23081400	17
23085000	17
23088600	17
23092200	17
23095800	17
23099400	17
23103000	17
23106600	17
23110200	17
23113800	17
23117400	17
23121000	17
23124600	17
23128200	17
23131800	17
23135400	17
23139000	17
23142600	17
23146200	17
23149800	17
23153400	17
23157000	17
23160600	17
23164200	17
23167800	17
23171400	17
23175000	17
23178600	17
23182200	17
23185800	17
23189400	17
23193000	17
23196600	17
23200200	17
23203800	17
23207400	17
23211000	17
23214600	17
23218200	17
23221800	17
23225400	17
23229000	17
23232600	17
23236200	17
23239800	17
23243400	17
23247000	17
23250600	17
23254200	17
23257800	17
23261400	17
23265000	17
23268600	17
23272200	17
23275800	17
23279400	17
23283000	17
23286600	17
23290200	17
23293800	17
23297400	17
23301000	17
23304600	17
23308200	17
23311800	17
23315400	17
23319000	17
23322600	17
23326200	17
23329800	17
23333400	17
23337000	17
23340600	17
23344200	17
23347800	17
23351400	17
23355000	17
23358600	17
23362200	17
23365800	17
23369400	17
23373000	17
23376600	17
23380200	17
23383800	17
23387400	17
23391000	16.99
23394600	16.99
23398200	16.99
23401800	16.99
23405400	16.98
23409000	16.98
23412600	16.98
23416200	16.97
23419800	16.97
23423400	16.97
23427000	16.96
23430600	16.96
23434200	16.95
23437800	16.95
23441400	16.94
23445000	16.93
23448600	16.92
23452200	16.92
23455800	16.91
23459400	16.9
23463000	16.89
23466600	16.88
23470200	16.87
23473800	16.86
23477400	16.85
23481000	16.84
23484600	16.83
23488200	16.82
23491800	16.82
23495400	16.81
23499000	16.8
23502600	16.8
23506200	16.79
23509800	16.79
23513400	16.79
23517000	16.8
23520600	16.8
23524200	16.81
23527800	16.81
23531400	16.83
23535000	16.84
23538600	16.86
23542200	16.88
23545800	16.9
23549400	16.93
23553000	16.96
23556600	16.99
23560200	17.02
23563800	17.06
23567400	17.1
23571000	17.14
23574600	17.18
23578200	17.23
23581800	17.27
23585400	17.31
23589000	17.36
23592600	17.4
23596200	17.45
23599800	17.49
23603400	17.53
23607000	17.57
23610600	17.61
23614200	17.65
23617800	17.69
23621400	17.72
23625000	17.75
23628600	17.78
23632200	17.8
23635800	17.82
23639400	17.84
23643000	17.85
23646600	17.86
23650200	17.87
23653800	17.87
23657400	17.88
23661000	17.88
23664600	17.87
23668200	17.87
23671800	17.86
23675400	17.86
23679000	17.85
23682600	17.84
23686200	17.82
23689800	17.81
23693400	17.8
23697000	17.78
23700600	17.77
23704200	17.76
23707800	17.74
23711400	17.73
23715000	17.71
23718600	17.7
23722200	17.69
23725800	17.67
23729400	17.66
23733000	17.65
23736600	17.64
23740200	17.63
23743800	17.62
23747400	17.61
23751000	17.6
23754600	17.6
23758200	17.59
23761800	17.58
23765400	17.57
23769000	17.57
23772600	17.56
23776200	17.55
23779800	17.55
23783400	17.54
23787000	17.53
23790600	17.53
23794200	17.52
23797800	17.51
23801400	17.51
23805000	17.5
23808600	17.49
23812200	17.49
23815800	17.48
23819400	17.47
23823000	17.46
23826600	17.46
23830200	17.45
23833800	17.44
23837400	17.43
23841000	17.42
23844600	17.42
23848200	17.41
23851800	17.4
23855400	17.39
23859000	17.38
23862600	17.37
23866200	17.36
23869800	17.36
23873400	17.35
23877000	17.34
23880600	17.33
23884200	17.32
23887800	17.31
23891400	17.3
23895000	17.29
23898600	17.28
23902200	17.27
23905800	17.26
23909400	17.25
23913000	17.24
23916600	17.23
23920200	17.23
23923800	17.22
23927400	17.21
23931000	17.2
23934600	17.19
23938200	17.18
23941800	17.17
23945400	17.16
23949000	17.16
23952600	17.15
23956200	17.14
23959800	17.13
23963400	17.13
23967000	17.12
23970600	17.11
23974200	17.11
23977800	17.1
23981400	17.09
23985000	17.09
23988600	17.08
23992200	17.08
23995800	17.07
23999400	17.07
24003000	17.07
24006600	17.06
24010200	17.06
24013800	17.05
24017400	17.05
24021000	17.05
24024600	17.04
24028200	17.04
24031800	17.04
24035400	17.03
24039000	17.03
24042600	17.03
24046200	17.02
24049800	17.02
24053400	17.01
24057000	17.01
24060600	17
24064200	17
24067800	16.99
24071400	16.99
24075000	16.98
24078600	16.98
24082200	16.97
24085800	16.97
24089400	16.96
24093000	16.95
24096600	16.94
24100200	16.94
24103800	16.93
24107400	16.92
24111000	16.91
24114600	16.9
24118200	16.89
24121800	16.88
24125400	16.88
24129000	16.87
24132600	16.86
24136200	16.84
24139800	16.83
24143400	16.82
24147000	16.81
24150600	16.8
24154200	16.79
24157800	16.78
24161400	16.76
24165000	16.75
24168600	16.74
24172200	16.73
24175800	16.71
24179400	16.7
24183000	16.69
24186600	16.67
24190200	16.66
24193800	16.65
24197400	16.63
24201000	16.62
24204600	16.61
24208200	16.59
24211800	16.58
24215400	16.57
24219000	16.56
24222600	16.55
24226200	16.53
24229800	16.52
24233400	16.51
24237000	16.5
24240600	16.49
24244200	16.48
24247800	16.47
24251400	16.46
24255000	16.45
24258600	16.44
24262200	16.43
24265800	16.43
24269400	16.42
24273000	16.41
24276600	16.4
24280200	16.39
24283800	16.39
24287400	16.38
24291000	16.37
24294600	16.36
24298200	16.36
24301800	16.35
24305400	16.34
24309000	16.33
24312600	16.32
24316200	16.32
24319800	16.31
24323400	16.3
24327000	16.29
24330600	16.28
24334200	16.27
24337800	16.27
24341400	16.26
24345000	16.25
24348600	16.24
24352200	16.23
24355800	16.22
24359400	16.21
24363000	16.2
24366600	16.19
24370200	16.18
24373800	16.17
24377400	16.17
24381000	16.16
24384600	16.15
24388200	16.14
24391800	16.13
24395400	16.13
24399000	16.12
24402600	16.11
24406200	16.11
24409800	16.1
24413400	16.09
24417000	16.09
24420600	16.08
24424200	16.08
24427800	16.08
24431400	16.07
24435000	16.07
24438600	16.06
24442200	16.06
24445800	16.06
24449400	16.05
24453000	16.05
24456600	16.05
24460200	16.04
24463800	16.04
24467400	16.04
24471000	16.03
24474600	16.03
24478200	16.02
24481800	16.02
24485400	16.02
24489000	16.01
24492600	16.01
24496200	16
24499800	15.99
24503400	15.99
24507000	15.98
24510600	15.97
24514200	15.97
24517800	15.96
24521400	15.95
24525000	15.94
24528600	15.94
24532200	15.93
24535800	15.92
24539400	15.91
24543000	15.9
24546600	15.89
24550200	15.88
24553800	15.87
24557400	15.86
24561000	15.86
24564600	15.85
24568200	15.84
24571800	15.83
24575400	15.82
24579000	15.81
24582600	15.8
24586200	15.79
24589800	15.78
24593400	15.77
24597000	15.76
24600600	15.76
24604200	15.75
24607800	15.74
24611400	15.73
24615000	15.72
24618600	15.71
24622200	15.7
24625800	15.7
24629400	15.69
24633000	15.68
24636600	15.67
24640200	15.66
24643800	15.66
24647400	15.65
24651000	15.64
24654600	15.63
24658200	15.62
24661800	15.62
24665400	15.61
24669000	15.6
24672600	15.59
24676200	15.58
24679800	15.58
24683400	15.57
24687000	15.56
24690600	15.55
24694200	15.54
24697800	15.54
24701400	15.53
24705000	15.52
24708600	15.51
24712200	15.5
24715800	15.49
24719400	15.49
24723000	15.48
24726600	15.47
24730200	15.46
24733800	15.45
24737400	15.44
24741000	15.44
24744600	15.43
24748200	15.42
24751800	15.41
24755400	15.4
24759000	15.39
24762600	15.38
24766200	15.37
24769800	15.36
24773400	15.35
24777000	15.35
24780600	15.34
24784200	15.33
24787800	15.32
24791400	15.31
24795000	15.3
24798600	15.29
24802200	15.28
24805800	15.27
24809400	15.27
24813000	15.26
24816600	15.25
24820200	15.24
24823800	15.23
24827400	15.23
24831000	15.22
24834600	15.21
24838200	15.21
24841800	15.2
24845400	15.19
24849000	15.19
24852600	15.18
24856200	15.18
24859800	15.17
24863400	15.17
24867000	15.16
24870600	15.16
24874200	15.15
24877800	15.15
24881400	15.15
24885000	15.14
24888600	15.14
24892200	15.13
24895800	15.13
24899400	15.13
24903000	15.12
24906600	15.12
24910200	15.12
24913800	15.11
24917400	15.11
24921000	15.11
24924600	15.1
24928200	15.1
24931800	15.1
24935400	15.09
24939000	15.09
24942600	15.08
24946200	15.08
24949800	15.08
24953400	15.07
24957000	15.07
24960600	15.06
24964200	15.06
24967800	15.06
24971400	15.05
24975000	15.05
24978600	15.04
24982200	15.04
24985800	15.03
24989400	15.03
24993000	15.03
24996600	15.02
25000200	15.02
25003800	15.01
25007400	15.01
25011000	15
25014600	15
25018200	15
25021800	14.99
25025400	14.99
25029000	14.98
25032600	14.98
25036200	14.98
25039800	14.97
25043400	14.97
25047000	14.96
25050600	14.96
25054200	14.96
25057800	14.95
25061400	14.95
25065000	14.94
25068600	14.94
25072200	14.94
25075800	14.93
25079400	14.93
25083000	14.92
25086600	14.92
25090200	14.91
25093800	14.91
25097400	14.9
25101000	14.9
25104600	14.9
25108200	14.89
25111800	14.88
25115400	14.88
25119000	14.87
25122600	14.87
25126200	14.86
25129800	14.86
25133400	14.85
25137000	14.85
25140600	14.84
25144200	14.84
25147800	14.83
25151400	14.83
25155000	14.83
25158600	14.82
25162200	14.82
25165800	14.81
25169400	14.81
25173000	14.81
25176600	14.81
25180200	14.8
25183800	14.8
25187400	14.8
25191000	14.8
25194600	14.8
25198200	14.8
25201800	14.8
25205400	14.8
25209000	14.8
25212600	14.8
25216200	14.8
25219800	14.8
25223400	14.8
25227000	14.8
25230600	14.8
25234200	14.8
25237800	14.8
25241400	14.8
25245000	14.8
25248600	14.81
25252200	14.81
25255800	14.81
25259400	14.81
25263000	14.8
25266600	14.8
25270200	14.8
25273800	14.8
25277400	14.8
25281000	14.79
25284600	14.79
25288200	14.79
25291800	14.78
25295400	14.78
25299000	14.78
25302600	14.77
25306200	14.77
25309800	14.76
25313400	14.76
25317000	14.75
25320600	14.75
25324200	14.74
25327800	14.74
25331400	14.73
25335000	14.73
25338600	14.72
25342200	14.72
25345800	14.71
25349400	14.71
25353000	14.71
25356600	14.7
25360200	14.7
25363800	14.7
25367400	14.7
25371000	14.69
25374600	14.69
25378200	14.69
25381800	14.69
25385400	14.69
25389000	14.69
25392600	14.69
25396200	14.69
25399800	14.69
25403400	14.69
25407000	14.69
25410600	14.69
25414200	14.69
25417800	14.69
25421400	14.69
25425000	14.69
25428600	14.7
25432200	14.7
25435800	14.7
25439400	14.7
25443000	14.7
25446600	14.7
25450200	14.7
25453800	14.7
25457400	14.7
25461000	14.7
25464600	14.7
25468200	14.7
25471800	14.7
25475400	14.7
25479000	14.7
25482600	14.7
25486200	14.7
25489800	14.7
25493400	14.7
25497000	14.7
25500600	14.7
25504200	14.7
25507800	14.7
25511400	14.7
25515000	14.7
25518600	14.7
25522200	14.7
25525800	14.7
25529400	14.7
25533000	14.7
25536600	14.7
25540200	14.7
25543800	14.7
25547400	14.7
25551000	14.7
25554600	14.7
25558200	14.7
25561800	14.7
25565400	14.7
25569000	14.7
25572600	14.7
25576200	14.7
25579800	14.7
25583400	14.7
25587000	14.7
25590600	14.7
25594200	14.7
25597800	14.7
25601400	14.7
25605000	14.7
25608600	14.7
25612200	14.7
25615800	14.7
25619400	14.7
25623000	14.7
25626600	14.7
25630200	14.7
25633800	14.7
25637400	14.7
25641000	14.69
25644600	14.69
25648200	14.69
25651800	14.69
25655400	14.69
25659000	14.69
25662600	14.69
25666200	14.69
25669800	14.69
25673400	14.69
25677000	14.69
25680600	14.69
25684200	14.69
25687800	14.69
25691400	14.69
25695000	14.69
25698600	14.7
25702200	14.7
25705800	14.7
25709400	14.7
25713000	14.71
25716600	14.71
25720200	14.71
25723800	14.72
25727400	14.72
25731000	14.73
25734600	14.73
25738200	14.74
25741800	14.74
25745400	14.75
25749000	14.75
25752600	14.76
25756200	14.76
25759800	14.77
25763400	14.77
25767000	14.77
25770600	14.78
25774200	14.78
25777800	14.79
25781400	14.79
25785000	14.79
25788600	14.8
25792200	14.8
25795800	14.8
25799400	14.8
25803000	14.81
25806600	14.81
25810200	14.81
25813800	14.81
25817400	14.81
25821000	14.81
25824600	14.81
25828200	14.81
25831800	14.81
25835400	14.81
25839000	14.81
25842600	14.81
25846200	14.81
25849800	14.8
25853400	14.8
25857000	14.8
25860600	14.8
25864200	14.8
25867800	14.8
25871400	14.8
25875000	14.8
25878600	14.8
25882200	14.8
25885800	14.8
25889400	14.8
25893000	14.8
25896600	14.8
25900200	14.8
25903800	14.8
25907400	14.8
25911000	14.81
25914600	14.81
25918200	14.81
25921800	14.81
25925400	14.81
25929000	14.81
25932600	14.81
25936200	14.81
25939800	14.81
25943400	14.81
25947000	14.81
25950600	14.81
25954200	14.81
25957800	14.8
25961400	14.8
25965000	14.8
25968600	14.8
25972200	14.79
25975800	14.79
25979400	14.79
25983000	14.78
25986600	14.78
25990200	14.78
25993800	14.77
25997400	14.77
26001000	14.76
26004600	14.76
26008200	14.75
26011800	14.75
26015400	14.74
26019000	14.74
26022600	14.73
26026200	14.73
26029800	14.72
26033400	14.72
26037000	14.71
26040600	14.71
26044200	14.71
26047800	14.7
26051400	14.7
26055000	14.7
26058600	14.69
26062200	14.69
26065800	14.69
26069400	14.69
26073000	14.69
26076600	14.69
26080200	14.68
26083800	14.68
26087400	14.68
26091000	14.68
26094600	14.67
26098200	14.67
26101800	14.67
26105400	14.66
26109000	14.66
26112600	14.66
26116200	14.65
26119800	14.64
26123400	14.64
26127000	14.63
26130600	14.62
26134200	14.61
26137800	14.6
26141400	14.59
26145000	14.58
26148600	14.56
26152200	14.55
26155800	14.54
26159400	14.52
26163000	14.51
26166600	14.49
26170200	14.48
26173800	14.47
26177400	14.46
26181000	14.45
26184600	14.44
26188200	14.43
26191800	14.43
26195400	14.43
26199000	14.43
26202600	14.43
26206200	14.43
26209800	14.44
26213400	14.45
26217000	14.46
26220600	14.48
26224200	14.5
26227800	14.52
26231400	14.55
26235000	14.58
26238600	14.62
26242200	14.65
26245800	14.69
26249400	14.73
26253000	14.77
26256600	14.82
26260200	14.86
26263800	14.91
26267400	14.95
26271000	15
26274600	15.04
26278200	15.09
26281800	15.13
26285400	15.17
26289000	15.21
26292600	15.25
26296200	15.28
26299800	15.32
26303400	15.35
26307000	15.38
26310600	15.4
26314200	15.42
26317800	15.44
26321400	15.45
26325000	15.46
26328600	15.47
26332200	15.47
26335800	15.47
26339400	15.47
26343000	15.47
26346600	15.46
26350200	15.45
26353800	15.45
26357400	15.44
26361000	15.43
26364600	15.41
26368200	15.4
26371800	15.39
26375400	15.37
26379000	15.36
26382600	15.35
26386200	15.33
26389800	15.32
26393400	15.31
26397000	15.3
26400600	15.29
26404200	15.28
26407800	15.27
26411400	15.27
26415000	15.26
26418600	15.26
26422200	15.25
26425800	15.25
26429400	15.25
26433000	15.24
26436600	15.24
26440200	15.24
26443800	15.24
26447400	15.24
26451000	15.23
26454600	15.23
26458200	15.23
26461800	15.23
26465400	15.22
26469000	15.22
26472600	15.22
26476200	15.21
26479800	15.21
26483400	15.2
26487000	15.19
26490600	15.18
26494200	15.18
26497800	15.17
26501400	15.16
26505000	15.14
26508600	15.13
26512200	15.12
26515800	15.11
26519400	15.1
26523000	15.08
26526600	15.07
26530200	15.05
26533800	15.04
26537400	15.03
26541000	15.01
26544600	15
26548200	14.98
26551800	14.97
26555400	14.95
26559000	14.94
26562600	14.93
26566200	14.91
26569800	14.9
26573400	14.89
26577000	14.87
26580600	14.86
26584200	14.85
26587800	14.84
26591400	14.83
26595000	14.82
26598600	14.81
26602200	14.79
26605800	14.78
26609400	14.77
26613000	14.76
26616600	14.75
26620200	14.74
26623800	14.72
26627400	14.71
26631000	14.7
26634600	14.69
26638200	14.67
26641800	14.66
26645400	14.65
26649000	14.63
26652600	14.62
26656200	14.6
26659800	14.58
26663400	14.57
26667000	14.55
26670600	14.53
26674200	14.51
26677800	14.49
26681400	14.47
26685000	14.45
26688600	14.43
26692200	14.41
26695800	14.39
26699400	14.37
26703000	14.34
26706600	14.32
26710200	14.3
26713800	14.28
26717400	14.26
26721000	14.23
26724600	14.21
26728200	14.19
26731800	14.17
26735400	14.14
26739000	14.12
26742600	14.1
26746200	14.08
26749800	14.06
26753400	14.04
26757000	14.01
26760600	13.99
26764200	13.97
26767800	13.95
26771400	13.93
26775000	13.91
26778600	13.89
26782200	13.87
26785800	13.85
26789400	13.83
26793000	13.81
26796600	13.79
26800200	13.77
26803800	13.75
26807400	13.73
26811000	13.71
26814600	13.69
26818200	13.66
26821800	13.64
26825400	13.62
26829000	13.6
26832600	13.58
26836200	13.56
26839800	13.53
26843400	13.51
26847000	13.49
26850600	13.47
26854200	13.44
26857800	13.42
26861400	13.4
26865000	13.38
26868600	13.36
26872200	13.33
26875800	13.31
26879400	13.29
26883000	13.27
26886600	13.25
26890200	13.23
26893800	13.21
26897400	13.19
26901000	13.17
26904600	13.15
26908200	13.13
26911800	13.12
26915400	13.1
26919000	13.08
26922600	13.07
26926200	13.05
26929800	13.04
26933400	13.02
26937000	13.01
26940600	13
26944200	12.99
26947800	12.97
26951400	12.96
26955000	12.95
26958600	12.94
26962200	12.93
26965800	12.91
26969400	12.9
26973000	12.89
26976600	12.88
26980200	12.87
26983800	12.86
26987400	12.85
26991000	12.84
26994600	12.82
26998200	12.81
27001800	12.8
27005400	12.79
27009000	12.77
27012600	12.76
27016200	12.75
27019800	12.74
27023400	12.72
27027000	12.71
27030600	12.69
27034200	12.68
27037800	12.67
27041400	12.65
27045000	12.64
27048600	12.63
27052200	12.61
27055800	12.6
27059400	12.59
27063000	12.58
27066600	12.56
27070200	12.55
27073800	12.54
27077400	12.53
27081000	12.52
27084600	12.51
27088200	12.5
27091800	12.49
27095400	12.48
27099000	12.48
27102600	12.47
27106200	12.46
27109800	12.46
27113400	12.45
27117000	12.44
27120600	12.44
27124200	12.43
27127800	12.43
27131400	12.43
27135000	12.42
27138600	12.42
27142200	12.42
27145800	12.41
27149400	12.41
27153000	12.41
27156600	12.41
27160200	12.41
27163800	12.4
27167400	12.4
27171000	12.4
27174600	12.4
27178200	12.4
27181800	12.4
27185400	12.4
27189000	12.39
27192600	12.39
27196200	12.39
27199800	12.39
27203400	12.39
27207000	12.39
27210600	12.39
27214200	12.39
27217800	12.39
27221400	12.39
27225000	12.39
27228600	12.39
27232200	12.39
27235800	12.39
27239400	12.39
27243000	12.39
27246600	12.39
27250200	12.39
27253800	12.4
27257400	12.4
27261000	12.4
27264600	12.4
27268200	12.4
27271800	12.41
27275400	12.41
27279000	12.41
27282600	12.42
27286200	12.42
27289800	12.42
27293400	12.43
27297000	12.43
27300600	12.44
27304200	12.44
27307800	12.45
27311400	12.45
27315000	12.45
27318600	12.46
27322200	12.46
27325800	12.47
27329400	12.47
27333000	12.48
27336600	12.48
27340200	12.49
27343800	12.49
27347400	12.5
27351000	12.51
27354600	12.51
27358200	12.52
27361800	12.52
27365400	12.53
27369000	12.53
27372600	12.54
27376200	12.54
27379800	12.55
27383400	12.55
27387000	12.56
27390600	12.56
27394200	12.57
27397800	12.57
27401400	12.57
27405000	12.58
27408600	12.58
27412200	12.58
27415800	12.59
27419400	12.59
27423000	12.59
27426600	12.6
27430200	12.6
27433800	12.6
27437400	12.6
27441000	12.6
27444600	12.6
27448200	12.6
27451800	12.6
27455400	12.61
27459000	12.61
27462600	12.61
27466200	12.61
27469800	12.6
27473400	12.6
27477000	12.6
27480600	12.6
27484200	12.6
27487800	12.6
27491400	12.6
27495000	12.6
27498600	12.6
27502200	12.6
27505800	12.6
27509400	12.6
27513000	12.6
27516600	12.6
27520200	12.6
27523800	12.6
27527400	12.6
27531000	12.6
27534600	12.6
27538200	12.6
27541800	12.61
27545400	12.61
27549000	12.61
27552600	12.61
27556200	12.61
27559800	12.61
27563400	12.61
27567000	12.61
27570600	12.61
27574200	12.61
27577800	12.61
27581400	12.61
27585000	12.61
27588600	12.61
27592200	12.61
27595800	12.61
27599400	12.61
27603000	12.6
27606600	12.6
27610200	12.6
27613800	12.59
27617400	12.59
27621000	12.58
27624600	12.58
27628200	12.57
27631800	12.57
27635400	12.56
27639000	12.55
27642600	12.55
27646200	12.54
27649800	12.54
27653400	12.53
27657000	12.53
27660600	12.52
27664200	12.52
27667800	12.51
27671400	12.51
27675000	12.51
27678600	12.5
27682200	12.5
27685800	12.5
27689400	12.5
27693000	12.5
27696600	12.5
27700200	12.5
27703800	12.51
27707400	12.51
27711000	12.51
27714600	12.52
27718200	12.52
27721800	12.53
27725400	12.54
27729000	12.54
27732600	12.55
27736200	12.55
27739800	12.56
27743400	12.57
27747000	12.57
27750600	12.58
27754200	12.58
27757800	12.59
27761400	12.59
27765000	12.59
27768600	12.6
27772200	12.6
27775800	12.6
27779400	12.6
27783000	12.6
27786600	12.6
27790200	12.59
27793800	12.59
27797400	12.59
27801000	12.58
27804600	12.58
27808200	12.57
27811800	12.56
27815400	12.55
27819000	12.55
27822600	12.54
27826200	12.53
27829800	12.52
27833400	12.51
27837000	12.49
27840600	12.48
27844200	12.47
27847800	12.46
27851400	12.45
27855000	12.44
27858600	12.42
27862200	12.41
27865800	12.4
27869400	12.39
27873000	12.38
27876600	12.36
27880200	12.35
27883800	12.34
27887400	12.33
27891000	12.31
27894600	12.3
27898200	12.29
27901800	12.28
27905400	12.26
27909000	12.25
27912600	12.24
27916200	12.23
27919800	12.22
27923400	12.2
27927000	12.19
27930600	12.18
27934200	12.16
27937800	12.15
27941400	12.14
27945000	12.13
27948600	12.11
27952200	12.1
27955800	12.09
27959400	12.07
27963000	12.06
27966600	12.05
27970200	12.03
27973800	12.02
27977400	12.01
27981000	11.99
27984600	11.98
27988200	11.97
27991800	11.95
27995400	11.94
27999000	11.93
28002600	11.92
28006200	11.9
28009800	11.89
28013400	11.88
28017000	11.87
28020600	11.86
28024200	11.84
28027800	11.83
28031400	11.82
28035000	11.81
28038600	11.8
28042200	11.79
28045800	11.78
28049400	11.77
28053000	11.76
28056600	11.75
28060200	11.74
28063800	11.73
28067400	11.73
28071000	11.72
28074600	11.71
28078200	11.7
28081800	11.69
28085400	11.69
28089000	11.68
28092600	11.67
28096200	11.66
28099800	11.66
28103400	11.65
28107000	11.64
28110600	11.63
28114200	11.62
28117800	11.62
28121400	11.61
28125000	11.6
28128600	11.59
28132200	11.58
28135800	11.57
28139400	11.57
28143000	11.56
28146600	11.55
28150200	11.54
28153800	11.53
28157400	11.52
28161000	11.51
28164600	11.5
28168200	11.5
28171800	11.49
28175400	11.48
28179000	11.47
28182600	11.46
28186200	11.45
28189800	11.45
28193400	11.44
28197000	11.43
28200600	11.42
28204200	11.41
28207800	11.41
28211400	11.4
28215000	11.39
28218600	11.39
28222200	11.38
28225800	11.37
28229400	11.37
28233000	11.36
28236600	11.36
28240200	11.35
28243800	11.35
28247400	11.34
28251000	11.34
28254600	11.33
28258200	11.33
28261800	11.33
28265400	11.32
28269000	11.32
28272600	11.32
28276200	11.31
28279800	11.31
28283400	11.31
28287000	11.31
28290600	11.3
28294200	11.3
28297800	11.3
28301400	11.3
28305000	11.3
28308600	11.3
28312200	11.29
28315800	11.29
28319400	11.29
28323000	11.29
28326600	11.29
28330200	11.29
28333800	11.29
28337400	11.29
28341000	11.29
28344600	11.29
28348200	11.29
28351800	11.29
28355400	11.29
28359000	11.29
28362600	11.29
28366200	11.3
28369800	11.3
28373400	11.3
28377000	11.3
28380600	11.3
28384200	11.3
28387800	11.3
28391400	11.3
28395000	11.3
28398600	11.3
28402200	11.31
28405800	11.31
28409400	11.31
28413000	11.31
28416600	11.31
28420200	11.31
28423800	11.31
28427400	11.31
28431000	11.31
28434600	11.31
28438200	11.31
28441800	11.31
28445400	11.31
28449000	11.31
28452600	11.31
28456200	11.31
28459800	11.31
28463400	11.3
28467000	11.3
28470600	11.3
28474200	11.3
28477800	11.29
28481400	11.29
28485000	11.29
28488600	11.28
28492200	11.28
28495800	11.27
28499400	11.27
28503000	11.26
28506600	11.26
28510200	11.25
28513800	11.25
28517400	11.24
28521000	11.24
28524600	11.23
28528200	11.23
28531800	11.22
28535400	11.22
28539000	11.22
28542600	11.21
28546200	11.21
28549800	11.21
28553400	11.2
28557000	11.2
28560600	11.2
28564200	11.2
28567800	11.2
28571400	11.19
28575000	11.19
28578600	11.19
28582200	11.19
28585800	11.19
28589400	11.19
28593000	11.19
28596600	11.2
28600200	11.2
28603800	11.2
28607400	11.2
28611000	11.2
28614600	11.2
28618200	11.2
28621800	11.2
28625400	11.2
28629000	11.2
28632600	11.2
28636200	11.2
28639800	11.2
28643400	11.2
28647000	11.2
28650600	11.2
28654200	11.2
28657800	11.19
28661400	11.19
28665000	11.19
28668600	11.19
28672200	11.18
28675800	11.18
28679400	11.17
28683000	11.17
28686600	11.17
28690200	11.16
28693800	11.16
28697400	11.15
28701000	11.15
28704600	11.14
28708200	11.14
28711800	11.13
28715400	11.12
28719000	11.12
28722600	11.11
28726200	11.11
28729800	11.1
28733400	11.09
28737000	11.09
28740600	11.08
28744200	11.07
28747800	11.07
28751400	11.06
28755000	11.05
28758600	11.05
28762200	11.04
28765800	11.04
28769400	11.03
28773000	11.02
28776600	11.02
28780200	11.01
28783800	11.01
28787400	11.01
28791000	11
28794600	11
28798200	11
28801800	11
28805400	11
28809000	11
28812600	11
28816200	11
28819800	11
28823400	11.01
28827000	11.01
28830600	11.01
28834200	11.02
28837800	11.02
28841400	11.03
28845000	11.04
28848600	11.04
28852200	11.05
28855800	11.05
28859400	11.06
28863000	11.07
28866600	11.07
28870200	11.08
28873800	11.08
28877400	11.09
28881000	11.09
28884600	11.1
28888200	11.1
28891800	11.1
28895400	11.1
28899000	11.1
28902600	11.1
28906200	11.1
28909800	11.09
28913400	11.09
28917000	11.09
28920600	11.08
28924200	11.07
28927800	11.06
28931400	11.06
28935000	11.05
28938600	11.04
28942200	11.03
28945800	11.02
28949400	11.01
28953000	11
28956600	10.99
28960200	10.98
28963800	10.97
28967400	10.96
28971000	10.95
28974600	10.94
28978200	10.93
28981800	10.92
28985400	10.91
28989000	10.9
28992600	10.89
28996200	10.89
28999800	10.88
29003400	10.87
29007000	10.87
29010600	10.86
29014200	10.86
29017800	10.85
29021400	10.85
29025000	10.84
29028600	10.84
29032200	10.84
29035800	10.83
29039400	10.83
29043000	10.83
29046600	10.83
29050200	10.82
29053800	10.82
29057400	10.82
29061000	10.81
29064600	10.81
29068200	10.81
29071800	10.8
29075400	10.8
29079000	10.8
29082600	10.79
29086200	10.79
29089800	10.78
29093400	10.78
29097000	10.77
29100600	10.77
29104200	10.76
29107800	10.76
29111400	10.75
29115000	10.75
29118600	10.74
29122200	10.74
29125800	10.73
29129400	10.73
29133000	10.73
29136600	10.72
29140200	10.72
29143800	10.71
29147400	10.71
29151000	10.71
29154600	10.7
29158200	10.7
29161800	10.7
29165400	10.7
29169000	10.7
29172600	10.7
29176200	10.7
29179800	10.7
29183400	10.7
29187000	10.7
29190600	10.7
29194200	10.7
29197800	10.7
29201400	10.7
29205000	10.7
29208600	10.7
29212200	10.7
29215800	10.7
29219400	10.7
29223000	10.7
29226600	10.7
29230200	10.7
29233800	10.7
29237400	10.7
29241000	10.7
29244600	10.7
29248200	10.7
29251800	10.7
29255400	10.7
29259000	10.69
29262600	10.69
29266200	10.69
29269800	10.69
29273400	10.68
29277000	10.68
29280600	10.67
29284200	10.67
29287800	10.67
29291400	10.66
29295000	10.66
29298600	10.65
29302200	10.65
29305800	10.64
29309400	10.64
29313000	10.63
29316600	10.63
29320200	10.62
29323800	10.62
29327400	10.61
29331000	10.61
29334600	10.6
29338200	10.59
29341800	10.59
29345400	10.58
29349000	10.58
29352600	10.57
29356200	10.57
29359800	10.56
29363400	10.56
29367000	10.56
29370600	10.55
29374200	10.55
29377800	10.54
29381400	10.54
