#1	
double data(8760,2) #Columns: Time(s); Cold water temperature (°C)	
30396600	11.3
30400200	11.28
30403800	11.27
30407400	11.25
30411000	11.24
30414600	11.23
30418200	11.21
30421800	11.2
30425400	11.19
30429000	11.17
30432600	11.16
30436200	11.15
30439800	11.14
30443400	11.13
30447000	11.12
30450600	11.11
30454200	11.11
30457800	11.1
30461400	11.09
30465000	11.09
30468600	11.09
30472200	11.08
30475800	11.08
30479400	11.08
30483000	11.08
30486600	11.08
30490200	11.08
30493800	11.08
30497400	11.08
30501000	11.08
30504600	11.08
30508200	11.08
30511800	11.08
30515400	11.09
30519000	11.09
30522600	11.09
30526200	11.09
30529800	11.09
30533400	11.1
30537000	11.1
30540600	11.1
30544200	11.1
30547800	11.1
30551400	11.1
30555000	11.1
30558600	11.1
30562200	11.1
30565800	11.1
30569400	11.1
30573000	11.1
30576600	11.1
30580200	11.1
30583800	11.1
30587400	11.1
30591000	11.1
30594600	11.09
30598200	11.09
30601800	11.09
30605400	11.09
30609000	11.09
30612600	11.09
30616200	11.09
30619800	11.1
30623400	11.1
30627000	11.1
30630600	11.1
30634200	11.1
30637800	11.11
30641400	11.11
30645000	11.11
30648600	11.12
30652200	11.12
30655800	11.12
30659400	11.13
30663000	11.13
30666600	11.14
30670200	11.14
30673800	11.15
30677400	11.15
30681000	11.16
30684600	11.16
30688200	11.17
30691800	11.17
30695400	11.18
30699000	11.18
30702600	11.19
30706200	11.19
30709800	11.19
30713400	11.2
30717000	11.2
30720600	11.2
30724200	11.2
30727800	11.21
30731400	11.21
30735000	11.21
30738600	11.21
30742200	11.21
30745800	11.21
30749400	11.21
30753000	11.21
30756600	11.21
30760200	11.21
30763800	11.21
30767400	11.21
30771000	11.21
30774600	11.21
30778200	11.2
30781800	11.2
30785400	11.2
30789000	11.2
30792600	11.2
30796200	11.2
30799800	11.2
30803400	11.2
30807000	11.2
30810600	11.2
30814200	11.2
30817800	11.2
30821400	11.2
30825000	11.2
30828600	11.2
30832200	11.2
30835800	11.2
30839400	11.2
30843000	11.2
30846600	11.2
30850200	11.2
30853800	11.2
30857400	11.2
30861000	11.2
30864600	11.2
30868200	11.2
30871800	11.2
30875400	11.2
30879000	11.2
30882600	11.2
30886200	11.2
30889800	11.2
30893400	11.2
30897000	11.2
30900600	11.19
30904200	11.19
30907800	11.19
30911400	11.19
30915000	11.19
30918600	11.18
30922200	11.18
30925800	11.18
30929400	11.18
30933000	11.18
30936600	11.18
30940200	11.17
30943800	11.17
30947400	11.17
30951000	11.18
30954600	11.18
30958200	11.18
30961800	11.18
30965400	11.19
30969000	11.19
30972600	11.19
30976200	11.2
30979800	11.21
30983400	11.21
30987000	11.22
30990600	11.23
30994200	11.24
30997800	11.25
31001400	11.26
31005000	11.27
31008600	11.28
31012200	11.29
31015800	11.29
31019400	11.3
31023000	11.31
31026600	11.32
31030200	11.32
31033800	11.33
31037400	11.33
31041000	11.33
31044600	11.33
31048200	11.33
31051800	11.32
31055400	11.32
31059000	11.31
31062600	11.3
31066200	11.29
31069800	11.27
31073400	11.26
31077000	11.24
31080600	11.22
31084200	11.21
31087800	11.19
31091400	11.19
31095000	11.19
31098600	11.19
31102200	11.19
31105800	11.19
31109400	11.19
31113000	11.19
31116600	11.19
31120200	11.19
31123800	11.19
31127400	11.19
31131000	11.19
31134600	11.19
31138200	11.19
31141800	11.19
31145400	11.19
31149000	11.19
31152600	11.19
31156200	11.19
31159800	11.19
31163400	11.19
31167000	11.19
31170600	11.19
31174200	11.19
31177800	11.19
31181400	11.18
31185000	11.18
31188600	11.18
31192200	11.18
31195800	11.18
31199400	11.18
31203000	11.18
31206600	11.18
31210200	11.18
31213800	11.18
31217400	11.17
31221000	11.17
31224600	11.17
31228200	11.17
31231800	11.17
31235400	11.17
31239000	11.17
31242600	11.17
31246200	11.17
31249800	11.17
31253400	11.17
31257000	11.17
31260600	11.17
31264200	11.17
31267800	11.17
31271400	11.16
31275000	11.16
31278600	11.16
31282200	11.16
31285800	11.16
31289400	11.16
31293000	11.16
31296600	11.16
31300200	11.16
31303800	11.16
31307400	11.16
31311000	11.16
31314600	11.16
31318200	11.16
31321800	11.16
31325400	11.14
31329000	11.14
31332600	11.14
31336200	11.14
31339800	11.14
31343400	11.14
31347000	11.14
31350600	11.14
31354200	11.14
31357800	11.14
31361400	11.14
31365000	11.14
31368600	11.12
31372200	11.12
31375800	11.12
31379400	11.12
31383000	11.12
31386600	11.1
31390200	11.1
31393800	11.1
31397400	11.1
31401000	11.1
31404600	11.1
31408200	11.1
31411800	11.1
31415400	11.1
31419000	11.1
31422600	11.1
31426200	11.1
31429800	10.9
31433400	10.9
31437000	10.9
31440600	10.9
31444200	10.9
31447800	10.9
31451400	10.9
31455000	10.9
31458600	10.9
31462200	10.9
31465800	10.9
31469400	10.9
31473000	10.9
31476600	10.9
31480200	10.9
31483800	10.9
31487400	10.9
31491000	10.9
31494600	10.6
31498200	10.6
31501800	10.6
31505400	10.6
31509000	10.6
31512600	10.6
31516200	10.6
31519800	10.6
31523400	10.6
31527000	10.6
31530600	10.6
31534200	10.6
