#1	
double data(8760,2) #Columns: Time(s); Cold water temperature (°C)	
28618200	12.7
28621800	12.7
28625400	12.7
28629000	12.7
28632600	12.7
28636200	12.7
28639800	12.7
28643400	12.69
28647000	12.69
28650600	12.69
28654200	12.69
28657800	12.68
28661400	12.68
28665000	12.67
28668600	12.67
28672200	12.67
28675800	12.66
28679400	12.65
28683000	12.65
28686600	12.64
28690200	12.64
28693800	12.63
28697400	12.63
28701000	12.62
28704600	12.61
28708200	12.6
28711800	12.6
28715400	12.59
28719000	12.58
28722600	12.58
28726200	12.57
28729800	12.56
28733400	12.55
28737000	12.54
28740600	12.54
28744200	12.53
28747800	12.52
28751400	12.51
28755000	12.5
28758600	12.5
28762200	12.49
28765800	12.48
28769400	12.47
28773000	12.46
28776600	12.46
28780200	12.45
28783800	12.44
28787400	12.43
28791000	12.42
28794600	12.42
28798200	12.41
28801800	12.4
28805400	12.39
28809000	12.39
28812600	12.38
28816200	12.37
28819800	12.37
28823400	12.36
28827000	12.36
28830600	12.35
28834200	12.34
28837800	12.34
28841400	12.33
28845000	12.33
28848600	12.33
28852200	12.32
28855800	12.32
28859400	12.31
28863000	12.31
28866600	12.31
28870200	12.31
28873800	12.3
28877400	12.3
28881000	12.3
28884600	12.3
28888200	12.3
28891800	12.3
28895400	12.3
28899000	12.3
28902600	12.3
28906200	12.3
28909800	12.3
28913400	12.3
28917000	12.3
28920600	12.3
28924200	12.3
28927800	12.2
28931400	12.2
28935000	12.2
28938600	12.2
28942200	12.2
28945800	12.2
28949400	12.2
28953000	12.2
28956600	12.2
28960200	12.2
28963800	12.2
28967400	12.2
28971000	12.2
28974600	12.2
28978200	12.2
28981800	12.2
28985400	12.2
28989000	12.2
28992600	12.2
28996200	12.2
28999800	12.2
29003400	12.2
29007000	12.2
29010600	12.2
29014200	12.2
29017800	12.1
29021400	12.2
29025000	12.2
29028600	12.2
29032200	12.1
29035800	12.2
29039400	12.2
29043000	12.2
29046600	12.2
29050200	12.2
29053800	12.1
29057400	12.2
29061000	12.2
29064600	12.2
29068200	12.2
29071800	12.2
29075400	12.2
29079000	12.2
29082600	12.2
29086200	12.2
29089800	12.2
29093400	12.2
29097000	12.2
29100600	12.2
29104200	12.2
29107800	12.2
29111400	12.2
29115000	12.2
29118600	12.2
29122200	12.2
29125800	12.2
29129400	12.2
29133000	12.2
29136600	12.2
29140200	12.2
29143800	12.2
29147400	12.2
29151000	12.2
29154600	12.2
29158200	12.2
29161800	12.2
29165400	12.2
29169000	12.2
29172600	12.2
29176200	12.2
29179800	12.2
29183400	12.2
29187000	12.2
29190600	12.2
29194200	12.2
29197800	12.2
29201400	12.2
29205000	12.2
29208600	12.2
29212200	12.2
29215800	12.2
29219400	12.2
29223000	12.2
29226600	12.2
29230200	12.2
29233800	12.2
29237400	12.2
29241000	12.2
29244600	12.2
29248200	12.2
29251800	12.2
29255400	12.2
29259000	12.2
29262600	12.2
29266200	12.2
29269800	12.2
29273400	12.2
29277000	12.2
29280600	12.2
29284200	12.1
29287800	12.1
29291400	12.1
29295000	12.1
29298600	12.1
29302200	12.1
29305800	12.1
29309400	12.1
29313000	12.1
29316600	12.1
29320200	12.1
29323800	12.1
29327400	12.1
29331000	12.1
29334600	12.1
29338200	12.1
29341800	12.1
29345400	12
29349000	12
29352600	12
29356200	12
29359800	12
29363400	12
29367000	12
29370600	12
29374200	12
29377800	12
29381400	11.9
29385000	11.9
29388600	11.9
29392200	11.9
29395800	11.9
29399400	11.9
29403000	11.9
29406600	11.9
29410200	11.9
29413800	11.9
29417400	11.9
29421000	11.8
29424600	11.8
29428200	11.8
29431800	11.8
29435400	11.8
29439000	11.8
29442600	11.8
29446200	11.8
29449800	11.8
29453400	11.8
29457000	11.8
29460600	11.8
29464200	11.7
29467800	11.7
29471400	11.7
29475000	11.7
29478600	11.7
29482200	11.7
29485800	11.7
29489400	11.7
29493000	11.7
29496600	11.7
29500200	11.6
29503800	11.6
29507400	11.6
29511000	11.6
29514600	11.6
29518200	11.6
29521800	11.6
29525400	11.6
29529000	11.6
29532600	11.6
29536200	11.6
29539800	11.6
29543400	11.6
29547000	11.5
29550600	11.5
29554200	11.5
29557800	11.5
29561400	11.5
29565000	11.5
29568600	11.5
29572200	11.5
29575800	11.5
29579400	11.5
29583000	11.5
29586600	11.5
29590200	11.5
29593800	11.5
29597400	11.5
29601000	11.5
29604600	11.5
29608200	11.5
29611800	11.5
29615400	11.4
29619000	11.4
29622600	11.4
29626200	11.4
29629800	11.4
29633400	11.4
29637000	11.4
29640600	11.4
29644200	11.4
29647800	11.4
29651400	11.4
29655000	11.4
29658600	11.4
29662200	11.4
29665800	11.4
29669400	11.4
29673000	11.4
29676600	11.4
29680200	11.4
29683800	11.4
29687400	11.4
29691000	11.4
29694600	11.3
29698200	11.3
29701800	11.3
29705400	11.3
29709000	11.3
29712600	11.3
29716200	11.3
29719800	11.3
29723400	11.3
29727000	11.3
29730600	11.3
29734200	11.3
29737800	11.3
29741400	11.3
29745000	11.3
29748600	11.3
29752200	11.3
29755800	11.3
29759400	11.3
29763000	11.3
29766600	11.3
29770200	11.3
29773800	11.2
29777400	11.3
29781000	11.2
29784600	11.2
29788200	11.2
29791800	11.2
29795400	11.2
29799000	11.2
29802600	11.2
29806200	11.2
29809800	11.2
29813400	11.2
29817000	11.2
29820600	11.1
29824200	11.1
29827800	11.1
29831400	11.1
29835000	11.1
29838600	11.1
29842200	11.1
29845800	11.1
29849400	11.1
29853000	11.1
29856600	11.1
29860200	11
29863800	11
29867400	11
29871000	11
29874600	11
29878200	11
29881800	11
29885400	11
29889000	11
29892600	10.9
29896200	10.9
29899800	10.9
29903400	10.9
29907000	10.9
29910600	10.9
29914200	10.9
29917800	10.9
29921400	10.8
29925000	10.8
29928600	10.8
29932200	10.8
29935800	10.8
29939400	10.8
29943000	10.8
29946600	10.8
29950200	10.8
29953800	10.8
29957400	10.7
29961000	10.7
29964600	10.7
29968200	10.7
29971800	10.7
29975400	10.7
29979000	10.7
29982600	10.7
29986200	10.6
29989800	10.6
29993400	10.6
29997000	10.6
30000600	10.6
30004200	10.6
30007800	10.6
30011400	10.6
30015000	10.6
30018600	10.5
30022200	10.5
30025800	10.5
30029400	10.5
30033000	10.5
30036600	10.5
30040200	10.5
30043800	10.4
30047400	10.4
30051000	10.4
30054600	10.4
30058200	10.4
30061800	10.4
30065400	10.4
30069000	10.4
30072600	10.3
30076200	10.3
30079800	10.3
30083400	10.3
30087000	10.3
30090600	10.3
30094200	10.3
30097800	10.3
30101400	10.3
30105000	10.2
30108600	10.2
30112200	10.2
30115800	10.2
30119400	10.2
30123000	10.2
30126600	10.2
30130200	10.2
30133800	10.2
30137400	10.2
30141000	10.2
30144600	10.1
30148200	10.1
30151800	10.1
30155400	10.1
30159000	10.1
30162600	10.1
30166200	10.1
30169800	10.1
30173400	10.1
30177000	10.1
30180600	10.1
30184200	10
30187800	10
30191400	10
30195000	10
30198600	10
30202200	10
30205800	10
30209400	10
30213000	10
30216600	10
30220200	10
30223800	10
30227400	10
30231000	10
30234600	10
30238200	10
30241800	10
30245400	10
30249000	10
30252600	10
30256200	9.9
30259800	9.9
30263400	9.9
30267000	9.9
30270600	9.9
30274200	9.9
30277800	9.9
30281400	9.9
30285000	9.9
30288600	9.9
30292200	9.9
30295800	9.9
30299400	9.9
30303000	10
30306600	9.9
30310200	9.9
30313800	10
30317400	9.9
30321000	9.9
30324600	9.9
30328200	9.9
30331800	10
30335400	10
30339000	10
30342600	10
30346200	10
30349800	10
30353400	10
30357000	10
30360600	10
30364200	10
30367800	10
30371400	10
30375000	10
30378600	10
30382200	10
30385800	10
30389400	10
30393000	10
30396600	10
30400200	10
30403800	10
30407400	10
30411000	10
30414600	10
30418200	10
30421800	10
30425400	10
30429000	10
30432600	10
30436200	10
30439800	10
30443400	10
30447000	10
30450600	10
30454200	10
30457800	10
30461400	10
30465000	10
30468600	10
30472200	10
30475800	10
30479400	10
30483000	10
30486600	10
30490200	10
30493800	10
30497400	10
30501000	10
30504600	10
30508200	10
30511800	10
30515400	10
30519000	10
30522600	10
30526200	10
30529800	10
30533400	10
30537000	10
30540600	10
30544200	10
30547800	10
30551400	10
30555000	10
30558600	10
30562200	10
30565800	10
30569400	10
30573000	10
30576600	10
30580200	10
30583800	10
30587400	10
30591000	10
30594600	10
30598200	10
30601800	10
30605400	10
30609000	10
30612600	10
30616200	10
30619800	10
30623400	10
30627000	10
30630600	10
30634200	10
30637800	10
30641400	10
30645000	10
30648600	10
30652200	10
30655800	10
30659400	10
30663000	10
30666600	10
30670200	10
30673800	10
30677400	10
30681000	10
30684600	10
30688200	10
30691800	9.9
30695400	9.9
30699000	9.9
30702600	9.9
30706200	9.9
30709800	9.9
30713400	9.9
30717000	9.9
30720600	9.9
30724200	9.9
30727800	9.9
30731400	9.9
30735000	9.9
30738600	9.9
30742200	9.9
30745800	9.9
30749400	9.9
30753000	9.9
30756600	9.8
30760200	9.8
30763800	9.8
30767400	9.8
30771000	9.8
30774600	9.8
30778200	9.8
30781800	9.8
30785400	9.8
30789000	9.8
30792600	9.8
30796200	9.7
30799800	9.7
30803400	9.7
30807000	9.7
30810600	9.7
30814200	9.7
30817800	9.7
30821400	9.7
30825000	9.7
30828600	9.6
30832200	9.6
30835800	9.6
30839400	9.6
30843000	9.6
30846600	9.6
30850200	9.6
30853800	9.6
30857400	9.6
30861000	9.5
30864600	9.5
30868200	9.5
30871800	9.5
30875400	9.5
30879000	9.5
30882600	9.5
30886200	9.5
30889800	9.5
30893400	9.5
30897000	9.5
30900600	9.5
30904200	9.5
30907800	9.5
30911400	9.5
30915000	9.5
30918600	9.5
30922200	9.5
30925800	9.5
30929400	9.4
30933000	9.4
30936600	9.4
30940200	9.5
30943800	9.4
30947400	9.4
30951000	9.4
30954600	9.4
30958200	9.4
30961800	9.4
30965400	9.4
30969000	9.4
30972600	9.4
30976200	9.4
30979800	9.4
30983400	9.4
30987000	9.4
30990600	9.4
30994200	9.4
30997800	9.4
31001400	9.4
31005000	9.4
31008600	9.4
31012200	9.4
31015800	9.4
31019400	9.4
31023000	9.4
31026600	9.4
31030200	9.4
31033800	9.4
31037400	9.4
31041000	9.4
31044600	9.4
31048200	9.4
31051800	9.4
31055400	9.4
31059000	9.4
31062600	9.4
31066200	9.4
31069800	9.4
31073400	9.4
31077000	9.4
31080600	9.4
31084200	9.4
31087800	9.4
31091400	9.4
31095000	9.4
31098600	9.4
31102200	9.4
31105800	9.4
31109400	9.4
31113000	9.4
31116600	9.4
31120200	9.4
31123800	9.4
31127400	9.4
31131000	9.4
31134600	9.4
31138200	9.4
31141800	9.4
31145400	9.4
31149000	9.4
31152600	9.4
31156200	9.4
31159800	9.4
31163400	9.4
31167000	9.4
31170600	9.4
31174200	9.4
31177800	9.4
31181400	9.4
31185000	9.4
31188600	9.4
31192200	9.4
31195800	9.4
31199400	9.4
31203000	9.4
31206600	9.4
31210200	9.4
31213800	9.4
31217400	9.4
31221000	9.4
31224600	9.4
31228200	9.3
31231800	9.3
31235400	9.3
31239000	9.3
31242600	9.3
31246200	9.3
31249800	9.3
31253400	9.3
31257000	9.3
31260600	9.3
31264200	9.3
31267800	9.3
31271400	9.3
31275000	9.3
31278600	9.3
31282200	9.3
31285800	9.3
31289400	9.3
31293000	9.3
31296600	9.2
31300200	9.2
31303800	9.2
31307400	9.2
31311000	9.2
31314600	9.2
31318200	9.2
31321800	9.2
31325400	9.2
31329000	9.2
31332600	9.2
31336200	9.2
31339800	9.1
31343400	9.1
31347000	9.1
31350600	9.1
31354200	9.1
31357800	9.1
31361400	9.1
31365000	9.1
31368600	9.1
31372200	9.1
31375800	9.1
31379400	9.1
31383000	8
31386600	8
31390200	8
31393800	8
31397400	8
31401000	8
31404600	8
31408200	8
31411800	8
31415400	8
31419000	8
31422600	8
31426200	8
31429800	8
31433400	8
31437000	8.9
31440600	8.9
31444200	8.9
31447800	8.9
31451400	8.9
31455000	8.9
31458600	8.9
31462200	8.9
31465800	8.9
31469400	8.9
31473000	8.9
31476600	8.9
31480200	8.8
31483800	8.8
31487400	8.8
31491000	8.8
31494600	8.8
31498200	8.8
31501800	8.8
31505400	8.8
31509000	8.8
31512600	8.81
31516200	8.82
31519800	8.83
31523400	8.84
31527000	8.86
31530600	8.88
31534200	8.9
