#1	
double data(8760,2) #Columns: Time(s); Cold water temperature (°C)	
545400	9.27
549000	9.28
552600	9.29
556200	9.29
559800	9.3
563400	9.3
567000	9.3
570600	9.31
574200	9.31
577800	9.31
581400	9.31
585000	9.31
588600	9.31
592200	9.31
595800	9.31
599400	9.31
603000	9.31
606600	9.31
610200	9.31
613800	9.31
617400	9.31
621000	9.3
624600	9.3
628200	9.3
631800	9.3
635400	9.3
639000	9.3
642600	9.3
646200	9.3
649800	9.3
653400	9.3
657000	9.3
660600	9.3
664200	9.31
667800	9.31
671400	9.31
675000	9.32
678600	9.32
682200	9.32
685800	9.33
689400	9.33
693000	9.34
696600	9.34
700200	9.35
703800	9.35
707400	9.36
711000	9.36
714600	9.37
718200	9.37
721800	9.38
725400	9.38
729000	9.39
732600	9.39
736200	9.4
739800	9.41
743400	9.41
747000	9.42
750600	9.42
754200	9.43
757800	9.43
761400	9.43
765000	9.44
768600	9.44
772200	9.45
775800	9.45
779400	9.46
783000	9.46
786600	9.47
790200	9.47
793800	9.47
797400	9.48
801000	9.48
804600	9.48
808200	9.49
811800	9.49
815400	9.49
819000	9.5
822600	9.5
826200	9.5
829800	9.51
833400	9.51
837000	9.51
840600	9.51
844200	9.52
847800	9.52
851400	9.52
855000	9.52
858600	9.52
862200	9.52
865800	9.52
869400	9.52
873000	9.52
876600	9.52
880200	9.52
883800	9.52
887400	9.52
891000	9.52
894600	9.51
898200	9.51
901800	9.51
905400	9.5
909000	9.5
912600	9.49
916200	9.49
919800	9.48
923400	9.48
927000	9.47
930600	9.46
934200	9.46
937800	9.45
941400	9.44
945000	9.43
948600	9.42
952200	9.41
955800	9.4
959400	9.39
963000	9.38
966600	9.38
970200	9.37
973800	9.36
977400	9.35
981000	9.34
984600	9.33
988200	9.32
991800	9.31
995400	9.3
999000	9.29
1002600	9.28
1006200	9.27
1009800	9.27
1013400	9.26
1017000	9.25
1020600	9.24
1024200	9.23
1027800	9.22
1031400	9.22
1035000	9.21
1038600	9.2
1042200	9.19
1045800	9.18
1049400	9.18
1053000	9.17
1056600	9.16
1060200	9.15
1063800	9.14
1067400	9.14
1071000	9.13
1074600	9.12
1078200	9.11
1081800	9.1
1085400	9.09
1089000	9.08
1092600	9.07
1096200	9.06
1099800	9.05
1103400	9.04
1107000	9.03
1110600	9.02
1114200	9.01
1117800	9
1121400	8.99
1125000	8.99
1128600	8.98
1132200	8.97
1135800	8.96
1139400	8.95
1143000	8.94
1146600	8.94
1150200	8.93
1153800	8.92
1157400	8.92
1161000	8.91
1164600	8.9
1168200	8.9
1171800	8.9
1175400	8.89
1179000	8.89
1182600	8.89
1186200	8.89
1189800	8.88
1193400	8.88
1197000	8.88
1200600	8.88
1204200	8.88
1207800	8.88
1211400	8.88
1215000	8.89
1218600	8.89
1222200	8.89
1225800	8.89
1229400	8.89
1233000	8.89
1236600	8.89
1240200	8.89
1243800	8.9
1247400	8.9
1251000	8.9
1254600	8.9
1258200	8.9
1261800	8.9
1265400	8.9
1269000	8.9
1272600	8.9
1276200	8.9
1279800	8.9
1283400	8.9
1287000	8.9
1290600	8.9
1294200	8.9
1297800	8.9
1301400	8.9
1305000	8.9
1308600	8.9
1312200	8.9
1315800	8.9
1319400	8.9
1323000	8.9
1326600	8.9
1330200	8.9
1333800	8.9
1337400	8.9
1341000	8.9
1344600	8.9
1348200	8.9
1351800	8.9
1355400	8.9
1359000	8.9
1362600	8.9
1366200	8.9
1369800	8.9
1373400	8.9
1377000	8.91
1380600	8.91
1384200	8.91
1387800	8.91
1391400	8.91
1395000	8.91
1398600	8.91
1402200	8.91
1405800	8.91
1409400	8.91
1413000	8.91
1416600	8.9
1420200	8.9
1423800	8.9
1427400	8.9
1431000	8.9
1434600	8.9
1438200	8.89
1441800	8.89
1445400	8.89
1449000	8.88
1452600	8.88
1456200	8.88
1459800	8.87
1463400	8.87
1467000	8.87
1470600	8.86
1474200	8.86
1477800	8.85
1481400	8.85
1485000	8.84
1488600	8.84
1492200	8.83
1495800	8.83
1499400	8.82
1503000	8.82
1506600	8.81
1510200	8.81
1513800	8.8
1517400	8.79
1521000	8.79
1524600	8.78
1528200	8.78
1531800	8.77
1535400	8.77
1539000	8.76
1542600	8.76
1546200	8.75
1549800	8.75
1553400	8.74
1557000	8.74
1560600	8.73
1564200	8.73
1567800	8.72
1571400	8.72
1575000	8.72
1578600	8.71
1582200	8.71
1585800	8.71
1589400	8.71
1593000	8.7
1596600	8.7
1600200	8.7
1603800	8.7
1607400	8.7
1611000	8.7
1614600	8.7
1618200	8.7
1621800	8.7
1625400	8.7
1629000	8.7
1632600	8.7
1636200	8.7
1639800	8.7
1643400	8.7
1647000	8.7
1650600	8.7
1654200	8.71
1657800	8.71
1661400	8.71
1665000	8.71
1668600	8.71
1672200	8.71
1675800	8.7
1679400	8.7
1683000	8.7
1686600	8.7
1690200	8.7
1693800	8.69
1697400	8.69
1701000	8.69
1704600	8.68
1708200	8.68
1711800	8.68
1715400	8.67
1719000	8.67
1722600	8.66
1726200	8.66
1729800	8.65
1733400	8.65
1737000	8.64
1740600	8.64
1744200	8.63
1747800	8.63
1751400	8.62
1755000	8.62
1758600	8.61
1762200	8.61
1765800	8.61
1769400	8.6
1773000	8.6
1776600	8.6
1780200	8.6
1783800	8.59
1787400	8.59
1791000	8.59
1794600	8.59
1798200	8.59
1801800	8.59
1805400	8.59
1809000	8.59
1812600	8.59
1816200	8.59
1819800	8.59
1823400	8.59
1827000	8.59
1830600	8.6
1834200	8.6
1837800	8.6
1841400	8.6
1845000	8.6
1848600	8.6
1852200	8.6
1855800	8.6
1859400	8.6
1863000	8.6
1866600	8.6
1870200	8.6
1873800	8.6
1877400	8.6
1881000	8.6
1884600	8.6
1888200	8.6
1891800	8.6
1895400	8.59
1899000	8.59
1902600	8.59
1906200	8.59
1909800	8.59
1913400	8.59
1917000	8.59
1920600	8.59
1924200	8.59
1927800	8.59
1931400	8.59
1935000	8.59
1938600	8.6
1942200	8.6
1945800	8.6
1949400	8.6
1953000	8.61
1956600	8.61
1960200	8.61
1963800	8.62
1967400	8.62
1971000	8.62
1974600	8.63
1978200	8.63
1981800	8.64
1985400	8.64
1989000	8.65
1992600	8.65
1996200	8.66
1999800	8.66
2003400	8.67
2007000	8.67
2010600	8.68
2014200	8.68
2017800	8.68
2021400	8.69
2025000	8.69
2028600	8.7
2032200	8.7
2035800	8.7
2039400	8.71
2043000	8.71
2046600	8.71
2050200	8.71
2053800	8.72
2057400	8.72
2061000	8.72
2064600	8.72
2068200	8.72
2071800	8.72
2075400	8.72
2079000	8.72
2082600	8.72
2086200	8.72
2089800	8.72
2093400	8.72
2097000	8.72
2100600	8.71
2104200	8.71
2107800	8.71
2111400	8.71
2115000	8.7
2118600	8.7
2122200	8.7
2125800	8.69
2129400	8.69
2133000	8.68
2136600	8.68
2140200	8.68
2143800	8.67
2147400	8.67
2151000	8.66
2154600	8.66
2158200	8.65
2161800	8.65
2165400	8.64
2169000	8.64
2172600	8.63
2176200	8.63
2179800	8.62
2183400	8.62
2187000	8.62
2190600	8.61
2194200	8.61
2197800	8.61
2201400	8.6
2205000	8.6
2208600	8.6
2212200	8.6
2215800	8.59
2219400	8.59
2223000	8.59
2226600	8.59
2230200	8.59
2233800	8.59
2237400	8.59
2241000	8.59
2244600	8.59
2248200	8.59
2251800	8.59
2255400	8.59
2259000	8.59
2262600	8.59
2266200	8.59
2269800	8.6
2273400	8.6
2277000	8.6
2280600	8.6
2284200	8.6
2287800	8.6
2291400	8.6
2295000	8.6
2298600	8.6
2302200	8.6
2305800	8.6
2309400	8.6
2313000	8.6
2316600	8.6
2320200	8.6
2323800	8.6
2327400	8.6
2331000	8.6
2334600	8.6
2338200	8.6
2341800	8.6
2345400	8.6
2349000	8.6
2352600	8.6
2356200	8.6
2359800	8.6
2363400	8.6
2367000	8.6
2370600	8.6
2374200	8.6
2377800	8.6
2381400	8.6
2385000	8.6
2388600	8.6
2392200	8.6
2395800	8.6
2399400	8.61
2403000	8.61
2406600	8.61
2410200	8.61
2413800	8.61
2417400	8.62
2421000	8.62
2424600	8.63
2428200	8.63
2431800	8.63
2435400	8.64
2439000	8.64
2442600	8.65
2446200	8.66
2449800	8.66
2453400	8.67
2457000	8.68
2460600	8.69
2464200	8.7
2467800	8.71
2471400	8.72
2475000	8.73
2478600	8.74
2482200	8.76
2485800	8.77
2489400	8.78
2493000	8.79
2496600	8.81
2500200	8.82
2503800	8.83
2507400	8.84
2511000	8.85
2514600	8.86
2518200	8.87
2521800	8.88
2525400	8.88
2529000	8.89
2532600	8.9
2536200	8.9
2539800	8.9
2543400	8.9
2547000	8.9
2550600	8.9
2554200	8.9
2557800	8.89
2561400	8.88
2565000	8.88
2568600	8.87
2572200	8.86
2575800	8.85
2579400	8.84
2583000	8.83
2586600	8.82
2590200	8.81
2593800	8.81
2597400	8.8
2601000	8.8
2604600	8.8
2608200	8.8
2611800	8.8
2615400	8.8
2619000	8.81
2622600	8.82
2626200	8.84
2629800	8.85
2633400	8.87
2637000	8.9
2640600	8.93
2644200	8.96
2647800	9
2651400	9.04
2655000	9.09
2658600	9.13
2662200	9.18
2665800	9.23
2669400	9.28
2673000	9.34
2676600	9.39
2680200	9.44
2683800	9.5
2687400	9.55
2691000	9.61
2694600	9.66
2698200	9.71
2701800	9.76
2705400	9.81
2709000	9.85
2712600	9.89
2716200	9.93
2719800	9.97
2723400	10
2727000	10.03
2730600	10.05
2734200	10.07
2737800	10.09
2741400	10.1
2745000	10.11
2748600	10.12
2752200	10.12
2755800	10.13
2759400	10.13
2763000	10.12
2766600	10.12
2770200	10.11
2773800	10.11
2777400	10.1
2781000	10.09
2784600	10.08
2788200	10.07
2791800	10.05
2795400	10.04
2799000	10.03
2802600	10.02
2806200	10.01
2809800	10
2813400	9.99
2817000	9.98
2820600	9.97
2824200	9.97
2827800	9.96
2831400	9.96
2835000	9.95
2838600	9.95
2842200	9.94
2845800	9.94
2849400	9.94
2853000	9.93
2856600	9.93
2860200	9.93
2863800	9.92
2867400	9.92
2871000	9.92
2874600	9.92
2878200	9.91
2881800	9.91
2885400	9.91
2889000	9.91
2892600	9.9
2896200	9.9
2899800	9.9
2903400	9.89
2907000	9.89
2910600	9.88
2914200	9.88
2917800	9.87
2921400	9.87
2925000	9.86
2928600	9.86
2932200	9.85
2935800	9.85
2939400	9.84
2943000	9.83
2946600	9.83
2950200	9.83
2953800	9.82
2957400	9.82
2961000	9.81
2964600	9.81
2968200	9.81
2971800	9.8
2975400	9.8
2979000	9.8
2982600	9.8
2986200	9.8
2989800	9.8
2993400	9.8
2997000	9.8
3000600	9.81
3004200	9.81
3007800	9.81
3011400	9.81
3015000	9.82
3018600	9.82
3022200	9.83
3025800	9.83
3029400	9.84
3033000	9.84
3036600	9.85
3040200	9.85
3043800	9.86
3047400	9.87
3051000	9.87
3054600	9.88
3058200	9.88
3061800	9.89
3065400	9.89
3069000	9.9
3072600	9.91
3076200	9.91
3079800	9.92
3083400	9.92
3087000	9.92
3090600	9.93
3094200	9.93
3097800	9.94
3101400	9.94
3105000	9.95
3108600	9.95
3112200	9.95
3115800	9.96
3119400	9.96
3123000	9.97
3126600	9.97
3130200	9.97
3133800	9.98
3137400	9.98
3141000	9.98
3144600	9.99
3148200	9.99
3151800	10
3155400	10
3159000	10
3162600	10.01
3166200	10.01
3169800	10.02
3173400	10.02
3177000	10.02
3180600	10.03
3184200	10.03
3187800	10.04
3191400	10.04
3195000	10.04
3198600	10.05
3202200	10.05
3205800	10.06
3209400	10.06
3213000	10.07
3216600	10.07
3220200	10.07
3223800	10.08
3227400	10.08
3231000	10.09
3234600	10.09
3238200	10.1
3241800	10.1
3245400	10.1
3249000	10.11
3252600	10.11
3256200	10.12
3259800	10.12
3263400	10.12
3267000	10.13
3270600	10.13
3274200	10.14
3277800	10.14
3281400	10.14
3285000	10.15
3288600	10.15
3292200	10.16
3295800	10.16
3299400	10.17
3303000	10.17
3306600	10.17
3310200	10.18
3313800	10.18
3317400	10.19
3321000	10.19
3324600	10.2
3328200	10.2
3331800	10.2
3335400	10.21
3339000	10.21
3342600	10.22
3346200	10.22
3349800	10.23
3353400	10.23
3357000	10.24
3360600	10.24
3364200	10.25
3367800	10.25
3371400	10.26
3375000	10.26
3378600	10.26
3382200	10.27
3385800	10.27
3389400	10.28
3393000	10.28
3396600	10.28
3400200	10.29
3403800	10.29
3407400	10.29
3411000	10.3
3414600	10.3
3418200	10.3
3421800	10.31
3425400	10.31
3429000	10.31
3432600	10.31
3436200	10.31
3439800	10.31
3443400	10.32
3447000	10.32
3450600	10.32
3454200	10.32
3457800	10.32
3461400	10.32
3465000	10.32
3468600	10.32
3472200	10.32
3475800	10.32
3479400	10.31
3483000	10.31
3486600	10.31
3490200	10.31
3493800	10.31
3497400	10.3
3501000	10.3
3504600	10.3
3508200	10.29
3511800	10.29
3515400	10.28
3519000	10.28
3522600	10.28
3526200	10.27
3529800	10.27
3533400	10.26
3537000	10.26
3540600	10.25
3544200	10.25
3547800	10.24
3551400	10.24
3555000	10.23
3558600	10.23
3562200	10.22
3565800	10.22
3569400	10.22
3573000	10.21
3576600	10.21
3580200	10.21
3583800	10.2
3587400	10.2
3591000	10.2
3594600	10.2
3598200	10.19
3601800	10.19
3605400	10.19
3609000	10.19
3612600	10.19
3616200	10.19
3619800	10.19
3623400	10.19
3627000	10.19
3630600	10.19
3634200	10.19
3637800	10.19
3641400	10.2
3645000	10.2
3648600	10.2
3652200	10.2
3655800	10.2
3659400	10.2
3663000	10.2
3666600	10.2
3670200	10.2
3673800	10.2
3677400	10.2
3681000	10.2
3684600	10.2
3688200	10.2
3691800	10.2
3695400	10.2
3699000	10.2
3702600	10.2
3706200	10.19
3709800	10.19
3713400	10.19
3717000	10.19
3720600	10.19
3724200	10.19
3727800	10.19
3731400	10.19
3735000	10.19
3738600	10.19
3742200	10.19
3745800	10.19
3749400	10.19
3753000	10.2
3756600	10.2
3760200	10.2
3763800	10.2
3767400	10.21
3771000	10.21
3774600	10.21
3778200	10.22
3781800	10.22
3785400	10.23
3789000	10.23
3792600	10.23
3796200	10.24
3799800	10.24
3803400	10.25
3807000	10.25
3810600	10.26
3814200	10.26
3817800	10.27
3821400	10.27
3825000	10.28
3828600	10.28
3832200	10.29
3835800	10.29
3839400	10.29
3843000	10.3
3846600	10.3
3850200	10.3
3853800	10.3
3857400	10.31
3861000	10.31
3864600	10.31
3868200	10.31
3871800	10.31
3875400	10.31
3879000	10.31
3882600	10.31
3886200	10.31
3889800	10.31
3893400	10.31
3897000	10.31
3900600	10.31
3904200	10.31
3907800	10.31
3911400	10.31
3915000	10.31
3918600	10.3
3922200	10.3
3925800	10.3
3929400	10.3
3933000	10.3
3936600	10.3
3940200	10.3
3943800	10.3
3947400	10.3
3951000	10.3
3954600	10.3
3958200	10.3
3961800	10.3
3965400	10.29
3969000	10.29
3972600	10.29
3976200	10.29
3979800	10.29
3983400	10.29
3987000	10.29
3990600	10.3
3994200	10.3
3997800	10.3
4001400	10.3
4005000	10.3
4008600	10.3
4012200	10.3
4015800	10.3
4019400	10.3
4023000	10.3
4026600	10.3
4030200	10.3
4033800	10.3
4037400	10.31
4041000	10.31
4044600	10.31
4048200	10.31
4051800	10.31
4055400	10.31
4059000	10.31
4062600	10.31
4066200	10.31
4069800	10.31
4073400	10.31
4077000	10.31
4080600	10.31
4084200	10.31
4087800	10.31
4091400	10.31
4095000	10.31
4098600	10.3
4102200	10.3
4105800	10.3
4109400	10.3
4113000	10.29
4116600	10.29
4120200	10.29
4123800	10.28
4127400	10.28
4131000	10.27
4134600	10.27
4138200	10.26
4141800	10.26
4145400	10.25
4149000	10.25
4152600	10.24
4156200	10.24
4159800	10.23
4163400	10.23
4167000	10.22
4170600	10.22
4174200	10.22
4177800	10.21
4181400	10.21
4185000	10.21
4188600	10.2
4192200	10.2
4195800	10.2
4199400	10.2
4203000	10.2
4206600	10.2
4210200	10.19
4213800	10.19
4217400	10.19
4221000	10.2
4224600	10.2
4228200	10.2
4231800	10.2
4235400	10.2
4239000	10.2
4242600	10.2
4246200	10.2
4249800	10.2
4253400	10.2
4257000	10.2
4260600	10.2
4264200	10.2
4267800	10.2
4271400	10.2
4275000	10.2
4278600	10.2
4282200	10.2
4285800	10.2
4289400	10.19
4293000	10.19
4296600	10.19
4300200	10.19
4303800	10.18
4307400	10.18
4311000	10.17
4314600	10.17
4318200	10.17
4321800	10.16
4325400	10.16
4329000	10.15
4332600	10.15
4336200	10.14
4339800	10.14
4343400	10.13
4347000	10.13
4350600	10.12
4354200	10.12
4357800	10.11
4361400	10.1
4365000	10.1
4368600	10.1
4372200	10.09
4375800	10.09
4379400	10.08
4383000	10.08
4386600	10.07
4390200	10.07
4393800	10.06
4397400	10.06
4401000	10.06
4404600	10.05
4408200	10.05
4411800	10.04
4415400	10.04
4419000	10.03
4422600	10.03
4426200	10.03
4429800	10.02
4433400	10.02
4437000	10.02
4440600	10.01
4444200	10.01
4447800	10
4451400	10
4455000	10
4458600	9.99
4462200	9.99
4465800	9.98
4469400	9.98
4473000	9.98
4476600	9.97
4480200	9.97
4483800	9.96
4487400	9.96
4491000	9.96
4494600	9.95
4498200	9.95
4501800	9.94
4505400	9.94
4509000	9.94
4512600	9.93
4516200	9.93
4519800	9.92
4523400	9.92
4527000	9.91
4530600	9.91
4534200	9.9
4537800	9.9
4541400	9.9
4545000	9.89
4548600	9.89
4552200	9.88
4555800	9.88
4559400	9.87
4563000	9.87
4566600	9.86
4570200	9.86
4573800	9.85
4577400	9.85
4581000	9.85
4584600	9.84
4588200	9.84
4591800	9.83
4595400	9.83
4599000	9.82
4602600	9.82
4606200	9.82
4609800	9.81
4613400	9.81
4617000	9.81
4620600	9.8
4624200	9.8
4627800	9.8
4631400	9.79
4635000	9.79
4638600	9.79
4642200	9.79
4645800	9.79
4649400	9.78
4653000	9.78
4656600	9.78
4660200	9.78
4663800	9.78
4667400	9.78
4671000	9.78
4674600	9.78
4678200	9.78
4681800	9.78
4685400	9.78
4689000	9.78
4692600	9.79
4696200	9.79
4699800	9.79
4703400	9.79
4707000	9.8
4710600	9.8
4714200	9.8
4717800	9.81
4721400	9.81
4725000	9.82
4728600	9.82
4732200	9.83
4735800	9.83
4739400	9.84
4743000	9.84
4746600	9.85
4750200	9.86
4753800	9.86
4757400	9.87
4761000	9.87
4764600	9.88
4768200	9.88
4771800	9.88
4775400	9.89
4779000	9.89
4782600	9.89
4786200	9.9
4789800	9.9
4793400	9.9
4797000	9.9
4800600	9.9
4804200	9.9
4807800	9.9
4811400	9.9
4815000	9.89
4818600	9.89
4822200	9.89
4825800	9.88
4829400	9.88
4833000	9.87
4836600	9.87
4840200	9.86
4843800	9.86
4847400	9.85
4851000	9.85
4854600	9.84
4858200	9.84
4861800	9.83
4865400	9.82
4869000	9.82
4872600	9.81
4876200	9.81
4879800	9.8
4883400	9.8
4887000	9.8
4890600	9.79
4894200	9.79
4897800	9.78
4901400	9.78
4905000	9.78
4908600	9.78
4912200	9.77
4915800	9.77
4919400	9.77
4923000	9.76
4926600	9.76
4930200	9.76
4933800	9.75
4937400	9.75
4941000	9.75
4944600	9.74
4948200	9.74
4951800	9.73
4955400	9.73
4959000	9.72
4962600	9.71
4966200	9.71
4969800	9.7
4973400	9.69
4977000	9.68
4980600	9.67
4984200	9.67
4987800	9.66
4991400	9.65
4995000	9.64
4998600	9.63
5002200	9.62
5005800	9.61
5009400	9.6
5013000	9.6
5016600	9.59
5020200	9.58
5023800	9.58
5027400	9.58
5031000	9.57
5034600	9.57
5038200	9.57
5041800	9.57
5045400	9.58
5049000	9.58
5052600	9.59
5056200	9.6
5059800	9.61
5063400	9.62
5067000	9.64
5070600	9.66
5074200	9.67
5077800	9.69
5081400	9.71
5085000	9.74
5088600	9.76
5092200	9.78
5095800	9.81
5099400	9.83
5103000	9.86
5106600	9.88
5110200	9.9
5113800	9.93
5117400	9.95
5121000	9.98
5124600	10
5128200	10.02
5131800	10.04
5135400	10.06
5139000	10.08
5142600	10.1
5146200	10.12
5149800	10.13
5153400	10.14
5157000	10.15
5160600	10.17
5164200	10.17
5167800	10.18
5171400	10.19
5175000	10.19
5178600	10.2
5182200	10.2
5185800	10.21
5189400	10.21
5193000	10.21
5196600	10.21
5200200	10.21
5203800	10.21
5207400	10.21
5211000	10.21
5214600	10.21
5218200	10.21
5221800	10.2
5225400	10.2
5229000	10.2
5232600	10.2
5236200	10.2
5239800	10.19
5243400	10.19
5247000	10.19
5250600	10.19
5254200	10.19
5257800	10.19
5261400	10.19
5265000	10.18
5268600	10.18
5272200	10.18
5275800	10.18
5279400	10.18
5283000	10.18
5286600	10.18
5290200	10.18
5293800	10.19
5297400	10.19
5301000	10.19
5304600	10.19
5308200	10.19
5311800	10.2
5315400	10.2
5319000	10.2
5322600	10.21
5326200	10.21
5329800	10.22
5333400	10.22
5337000	10.23
5340600	10.23
5344200	10.24
5347800	10.24
5351400	10.25
5355000	10.26
5358600	10.26
5362200	10.27
5365800	10.27
5369400	10.28
5373000	10.28
5376600	10.28
5380200	10.29
5383800	10.29
5387400	10.29
5391000	10.3
5394600	10.3
5398200	10.3
5401800	10.3
5405400	10.3
5409000	10.3
5412600	10.3
5416200	10.29
5419800	10.29
5423400	10.29
5427000	10.28
5430600	10.28
5434200	10.28
5437800	10.27
5441400	10.27
5445000	10.26
5448600	10.25
5452200	10.25
5455800	10.24
5459400	10.24
5463000	10.23
5466600	10.23
5470200	10.22
5473800	10.22
5477400	10.21
5481000	10.21
5484600	10.2
5488200	10.2
5491800	10.2
5495400	10.19
5499000	10.19
5502600	10.19
5506200	10.19
5509800	10.19
5513400	10.19
5517000	10.19
5520600	10.19
5524200	10.19
5527800	10.19
5531400	10.19
5535000	10.19
5538600	10.19
5542200	10.19
5545800	10.19
5549400	10.19
5553000	10.19
5556600	10.19
5560200	10.2
5563800	10.2
5567400	10.2
5571000	10.2
5574600	10.2
5578200	10.2
5581800	10.2
5585400	10.2
5589000	10.2
5592600	10.2
5596200	10.2
5599800	10.2
5603400	10.2
5607000	10.21
5610600	10.21
5614200	10.21
5617800	10.21
5621400	10.21
5625000	10.21
5628600	10.2
5632200	10.2
5635800	10.2
5639400	10.2
5643000	10.2
5646600	10.2
5650200	10.2
5653800	10.2
5657400	10.2
5661000	10.2
5664600	10.2
5668200	10.2
5671800	10.2
5675400	10.2
5679000	10.2
5682600	10.2
5686200	10.19
5689800	10.19
5693400	10.19
5697000	10.19
5700600	10.19
5704200	10.19
5707800	10.19
5711400	10.19
5715000	10.19
5718600	10.19
5722200	10.19
5725800	10.19
5729400	10.19
5733000	10.19
5736600	10.2
5740200	10.2
5743800	10.2
5747400	10.2
5751000	10.2
5754600	10.2
5758200	10.21
5761800	10.21
5765400	10.21
5769000	10.22
5772600	10.22
5776200	10.22
5779800	10.23
5783400	10.23
5787000	10.24
5790600	10.24
5794200	10.24
5797800	10.25
5801400	10.25
5805000	10.26
5808600	10.26
5812200	10.27
5815800	10.27
5819400	10.28
5823000	10.28
5826600	10.29
5830200	10.29
5833800	10.3
5837400	10.31
5841000	10.31
5844600	10.32
5848200	10.32
5851800	10.33
5855400	10.33
5859000	10.34
5862600	10.34
5866200	10.35
5869800	10.35
5873400	10.36
5877000	10.36
5880600	10.37
5884200	10.37
5887800	10.37
5891400	10.38
5895000	10.38
5898600	10.39
5902200	10.39
5905800	10.39
5909400	10.39
5913000	10.4
5916600	10.4
5920200	10.4
5923800	10.4
5927400	10.4
5931000	10.4
5934600	10.4
5938200	10.4
5941800	10.4
5945400	10.4
5949000	10.4
5952600	10.4
5956200	10.4
5959800	10.4
5963400	10.4
5967000	10.4
5970600	10.4
5974200	10.4
5977800	10.4
5981400	10.4
5985000	10.4
5988600	10.4
5992200	10.4
5995800	10.4
5999400	10.4
6003000	10.4
6006600	10.4
6010200	10.4
6013800	10.4
6017400	10.4
6021000	10.41
6024600	10.41
6028200	10.41
6031800	10.41
6035400	10.42
6039000	10.42
6042600	10.42
6046200	10.43
6049800	10.43
6053400	10.43
6057000	10.44
6060600	10.44
6064200	10.45
6067800	10.45
6071400	10.46
6075000	10.47
6078600	10.47
6082200	10.48
6085800	10.49
6089400	10.49
6093000	10.5
6096600	10.51
6100200	10.52
6103800	10.52
6107400	10.53
6111000	10.54
6114600	10.55
6118200	10.56
6121800	10.57
6125400	10.58
6129000	10.59
6132600	10.6
6136200	10.6
6139800	10.61
6143400	10.62
6147000	10.63
6150600	10.64
6154200	10.65
6157800	10.66
6161400	10.66
6165000	10.67
6168600	10.68
6172200	10.69
6175800	10.69
6179400	10.7
6183000	10.71
6186600	10.71
6190200	10.72
6193800	10.72
6197400	10.73
6201000	10.73
6204600	10.73
6208200	10.74
6211800	10.74
6215400	10.74
6219000	10.75
6222600	10.75
6226200	10.75
6229800	10.76
6233400	10.76
6237000	10.76
6240600	10.77
6244200	10.77
6247800	10.78
6251400	10.78
6255000	10.78
6258600	10.79
6262200	10.79
6265800	10.8
6269400	10.81
6273000	10.81
6276600	10.82
6280200	10.83
6283800	10.83
6287400	10.84
6291000	10.85
6294600	10.86
6298200	10.86
6301800	10.87
6305400	10.88
6309000	10.89
6312600	10.9
6316200	10.91
6319800	10.92
6323400	10.93
6327000	10.94
6330600	10.94
6334200	10.95
6337800	10.96
6341400	10.97
6345000	10.98
6348600	10.99
6352200	11
6355800	11.01
6359400	11.02
6363000	11.03
6366600	11.04
6370200	11.04
6373800	11.05
6377400	11.06
6381000	11.07
6384600	11.08
6388200	11.09
6391800	11.09
6395400	11.1
6399000	11.11
6402600	11.12
6406200	11.13
