#1	
double data(8760,2) #Columns: Time(s); Cold water temperature (°C)	
1369800	10.8
1373400	10.8
1377000	10.8
1380600	10.8
1384200	10.8
1387800	10.8
1391400	10.8
1395000	10.8
1398600	10.8
1402200	10.8
1405800	10.8
1409400	10.8
1413000	10.8
1416600	10.8
1420200	10.8
1423800	10.8
1427400	10.8
1431000	10.8
1434600	10.8
1438200	10.8
1441800	10.8
1445400	10.8
1449000	10.81
1452600	10.81
1456200	10.81
1459800	10.81
1463400	10.81
1467000	10.81
1470600	10.81
1474200	10.81
1477800	10.81
1481400	10.81
1485000	10.81
1488600	10.81
1492200	10.81
1495800	10.81
1499400	10.81
1503000	10.81
1506600	10.8
1510200	10.8
1513800	10.8
1517400	10.8
1521000	10.79
1524600	10.79
1528200	10.79
1531800	10.78
1535400	10.78
1539000	10.77
1542600	10.77
1546200	10.76
1549800	10.76
1553400	10.75
1557000	10.75
1560600	10.74
1564200	10.74
1567800	10.73
1571400	10.73
1575000	10.72
1578600	10.72
1582200	10.72
1585800	10.71
1589400	10.71
1593000	10.71
1596600	10.7
1600200	10.7
1603800	10.7
1607400	10.7
1611000	10.7
1614600	10.69
1618200	10.69
1621800	10.69
1625400	10.69
1629000	10.7
1632600	10.7
1636200	10.7
1639800	10.7
1643400	10.7
1647000	10.7
1650600	10.7
1654200	10.7
1657800	10.7
1661400	10.7
1665000	10.7
1668600	10.7
1672200	10.7
1675800	10.7
1679400	10.7
1683000	10.7
1686600	10.7
1690200	10.7
1693800	10.7
1697400	10.69
1701000	10.69
1704600	10.69
1708200	10.69
1711800	10.68
1715400	10.68
1719000	10.67
1722600	10.67
1726200	10.67
1729800	10.66
1733400	10.66
1737000	10.65
1740600	10.65
1744200	10.64
1747800	10.64
1751400	10.63
1755000	10.63
1758600	10.62
1762200	10.62
1765800	10.61
1769400	10.6
1773000	10.6
1776600	10.6
1780200	10.59
1783800	10.59
1787400	10.58
1791000	10.58
1794600	10.57
1798200	10.57
1801800	10.56
1805400	10.56
1809000	10.56
1812600	10.55
1816200	10.55
1819800	10.54
1823400	10.54
1827000	10.54
1830600	10.53
1834200	10.53
1837800	10.52
1841400	10.52
1845000	10.52
1848600	10.51
1852200	10.51
1855800	10.5
1859400	10.5
1863000	10.5
1866600	10.49
1870200	10.49
1873800	10.48
1877400	10.48
1881000	10.48
1884600	10.47
1888200	10.47
1891800	10.46
1895400	10.46
1899000	10.45
1902600	10.45
1906200	10.45
1909800	10.44
1913400	10.44
1917000	10.43
1920600	10.43
1924200	10.42
1927800	10.42
1931400	10.42
1935000	10.41
1938600	10.41
1942200	10.4
1945800	10.4
1949400	10.4
1953000	10.39
1956600	10.39
1960200	10.38
1963800	10.38
1967400	10.38
1971000	10.37
1974600	10.37
1978200	10.36
1981800	10.36
1985400	10.36
1989000	10.35
1992600	10.35
1996200	10.34
1999800	10.34
2003400	10.34
2007000	10.33
2010600	10.33
2014200	10.32
2017800	10.32
2021400	10.31
2025000	10.31
2028600	10.3
2032200	10.3
2035800	10.3
2039400	10.29
2043000	10.29
2046600	10.28
2050200	10.28
2053800	10.27
2057400	10.27
2061000	10.26
2064600	10.26
2068200	10.25
2071800	10.25
2075400	10.24
2079000	10.24
2082600	10.23
2086200	10.23
2089800	10.23
2093400	10.22
2097000	10.22
2100600	10.21
2104200	10.21
2107800	10.21
2111400	10.2
2115000	10.2
2118600	10.2
2122200	10.2
2125800	10.2
2129400	10.19
2133000	10.19
2136600	10.19
2140200	10.19
2143800	10.19
2147400	10.19
2151000	10.19
2154600	10.19
2158200	10.19
2161800	10.19
2165400	10.19
2169000	10.19
2172600	10.19
2176200	10.19
2179800	10.19
2183400	10.19
2187000	10.2
2190600	10.2
2194200	10.2
2197800	10.2
2201400	10.2
2205000	10.2
2208600	10.2
2212200	10.2
2215800	10.2
2219400	10.2
2223000	10.2
2226600	10.2
2230200	10.2
2233800	10.2
2237400	10.2
2241000	10.21
2244600	10.21
2248200	10.21
2251800	10.21
2255400	10.21
2259000	10.21
2262600	10.21
2266200	10.2
2269800	10.2
2273400	10.2
2277000	10.2
2280600	10.2
2284200	10.2
2287800	10.2
2291400	10.2
2295000	10.2
2298600	10.2
2302200	10.2
2305800	10.2
2309400	10.19
2313000	10.19
2316600	10.19
2320200	10.19
2323800	10.19
2327400	10.19
2331000	10.19
2334600	10.19
2338200	10.19
2341800	10.19
2345400	10.19
2349000	10.19
2352600	10.19
2356200	10.19
2359800	10.19
2363400	10.19
2367000	10.19
2370600	10.19
2374200	10.2
2377800	10.2
2381400	10.2
2385000	10.21
2388600	10.21
2392200	10.22
2395800	10.22
2399400	10.23
2403000	10.23
2406600	10.24
2410200	10.24
2413800	10.25
2417400	10.25
2421000	10.26
2424600	10.26
2428200	10.27
2431800	10.27
2435400	10.28
2439000	10.28
2442600	10.29
2446200	10.29
2449800	10.29
2453400	10.3
2457000	10.3
2460600	10.3
2464200	10.3
2467800	10.3
2471400	10.3
2475000	10.3
2478600	10.3
2482200	10.3
2485800	10.29
2489400	10.29
2493000	10.29
2496600	10.29
2500200	10.28
2503800	10.28
2507400	10.28
2511000	10.28
2514600	10.28
2518200	10.28
2521800	10.27
2525400	10.27
2529000	10.28
2532600	10.28
2536200	10.28
2539800	10.28
2543400	10.29
2547000	10.29
2550600	10.3
2554200	10.31
2557800	10.32
2561400	10.33
2565000	10.34
2568600	10.35
2572200	10.36
2575800	10.37
2579400	10.38
2583000	10.39
2586600	10.4
2590200	10.41
2593800	10.41
2597400	10.42
2601000	10.42
2604600	10.42
2608200	10.42
2611800	10.42
2615400	10.41
2619000	10.4
2622600	10.39
2626200	10.37
2629800	10.35
2633400	10.33
2637000	10.3
2640600	10.27
2644200	10.23
2647800	10.19
2651400	10.15
2655000	10.11
2658600	10.06
2662200	10.02
2665800	9.97
2669400	9.92
2673000	9.88
2676600	9.83
2680200	9.79
2683800	9.75
2687400	9.72
2691000	9.68
2694600	9.66
2698200	9.63
2701800	9.62
2705400	9.6
2709000	9.6
2712600	9.6
2716200	9.6
2719800	9.6
2723400	9.6
2727000	9.7
2730600	9.6
2734200	9.6
2737800	9.7
2741400	9.7
2745000	9.7
2748600	9.7
2752200	9.7
2755800	9.7
2759400	9.7
2763000	9.7
2766600	9.7
2770200	9.7
2773800	9.7
2777400	9.7
2781000	9.7
2784600	9.7
2788200	9.8
2791800	9.8
2795400	9.7
2799000	9.8
2802600	9.8
2806200	9.8
2809800	9.8
2813400	9.8
2817000	9.8
2820600	9.8
2824200	9.8
2827800	9.8
2831400	9.8
2835000	9.8
2838600	9.8
2842200	9.8
2845800	9.8
2849400	9.8
2853000	9.9
2856600	9.9
2860200	9.8
2863800	9.9
2867400	9.9
2871000	9.9
2874600	9.9
2878200	9.9
2881800	9.9
2885400	9.9
2889000	9.9
2892600	9.9
2896200	9.9
2899800	9.9
2903400	9.9
2907000	9.9
2910600	9.9
2914200	9.9
2917800	9.9
2921400	9.9
2925000	10
2928600	9.9
2932200	9.9
2935800	10
2939400	10
2943000	10
2946600	10
2950200	10
2953800	10
2957400	10
2961000	10
2964600	10
2968200	10
2971800	10
2975400	10
2979000	10
2982600	10
2986200	10
2989800	10.1
2993400	10
2997000	10
3000600	10
3004200	10.1
3007800	10.1
3011400	10.1
3015000	10.1
3018600	10.1
3022200	10.1
3025800	10.1
3029400	10.1
3033000	10.1
3036600	10.1
3040200	10.1
3043800	10.1
3047400	10.1
3051000	10.1
3054600	10.1
3058200	10.1
3061800	10.1
3065400	10.2
3069000	10.2
3072600	10.1
3076200	10.2
3079800	10.2
3083400	10.1
3087000	10.2
3090600	10.2
3094200	10.2
3097800	10.2
3101400	10.2
3105000	10.2
3108600	10.2
3112200	10.2
3115800	10.2
3119400	10.2
3123000	10.2
3126600	10.2
3130200	10.2
3133800	10.2
3137400	10.2
3141000	10.2
3144600	10.2
3148200	10.2
3151800	10.2
3155400	10.2
3159000	10.2
3162600	10.2
3166200	10.2
3169800	10.3
3173400	10.2
3177000	10.3
3180600	10.2
3184200	10.3
3187800	10.3
3191400	10.3
3195000	10.3
3198600	10.3
3202200	10.3
3205800	10.3
3209400	10.3
3213000	10.3
3216600	10.3
3220200	10.3
3223800	10.3
3227400	10.3
3231000	10.3
3234600	10.3
3238200	10.3
3241800	10.3
3245400	10.3
3249000	10.3
3252600	10.3
3256200	10.3
3259800	10.3
3263400	10.3
3267000	10.3
3270600	10.3
3274200	10.3
3277800	10.3
3281400	10.3
3285000	10.4
3288600	10.4
3292200	10.4
3295800	10.4
3299400	10.4
3303000	10.3
3306600	10.4
3310200	10.3
3313800	10.4
3317400	10.3
3321000	10.4
3324600	10.4
3328200	10.4
3331800	10.4
3335400	10.4
3339000	10.4
3342600	10.4
3346200	10.4
3349800	10.4
3353400	10.4
3357000	10.4
3360600	10.4
3364200	10.4
3367800	10.4
3371400	10.4
3375000	10.4
3378600	10.4
3382200	10.4
3385800	10.4
3389400	10.4
3393000	10.4
3396600	10.4
3400200	10.4
3403800	10.4
3407400	10.4
3411000	10.4
3414600	10.4
3418200	10.4
3421800	10.4
3425400	10.4
3429000	10.4
3432600	10.4
3436200	10.4
3439800	10.4
3443400	10.4
3447000	10.5
3450600	10.5
3454200	10.4
3457800	10.4
3461400	10.5
3465000	10.4
3468600	10.4
3472200	10.5
3475800	10.4
3479400	10.5
3483000	10.5
3486600	10.5
3490200	10.4
3493800	10.5
3497400	10.5
3501000	10.4
3504600	10.5
3508200	10.5
3511800	10.5
3515400	10.5
3519000	10.5
3522600	10.5
3526200	10.5
3529800	10.5
3533400	10.4
3537000	10.5
3540600	10.5
3544200	10.5
3547800	10.5
3551400	10.5
3555000	10.5
3558600	10.5
3562200	10.5
3565800	10.5
3569400	10.5
3573000	10.5
3576600	10.5
3580200	10.5
3583800	10.5
3587400	10.5
3591000	10.5
3594600	10.5
3598200	10.5
3601800	10.5
3605400	10.5
3609000	10.5
3612600	10.5
3616200	10.5
3619800	10.5
3623400	10.5
3627000	10.5
3630600	10.5
3634200	10.5
3637800	10.5
3641400	10.5
3645000	10.5
3648600	10.5
3652200	10.5
3655800	10.5
3659400	10.5
3663000	10.5
3666600	10.5
3670200	10.5
3673800	10.5
3677400	10.4
3681000	10.5
3684600	10.5
3688200	10.5
3691800	10.5
3695400	10.5
3699000	10.5
3702600	10.5
3706200	10.5
3709800	10.5
3713400	10.5
3717000	10.5
3720600	10.5
3724200	10.4
3727800	10.5
3731400	10.5
3735000	10.5
3738600	10.5
3742200	10.5
3745800	10.4
3749400	10.4
3753000	10.5
3756600	10.4
3760200	10.4
3763800	10.5
3767400	10.5
3771000	10.5
3774600	10.4
3778200	10.4
3781800	10.4
3785400	10.4
3789000	10.4
3792600	10.4
3796200	10.5
3799800	10.4
3803400	10.4
3807000	10.4
3810600	10.4
3814200	10.4
3817800	10.4
3821400	10.4
3825000	10.4
3828600	10.4
3832200	10.4
3835800	10.4
3839400	10.4
