#1	
double data(8760,2) #Columns: Time(s); Cold water temperature (°C)	
1719000	6.42
1722600	6.41
1726200	6.4
1729800	6.39
1733400	6.38
1737000	6.37
1740600	6.37
1744200	6.36
1747800	6.35
1751400	6.34
1755000	6.33
1758600	6.33
1762200	6.32
1765800	6.31
1769400	6.31
1773000	6.3
1776600	6.29
1780200	6.29
1783800	6.28
1787400	6.28
1791000	6.27
1794600	6.27
1798200	6.26
1801800	6.26
1805400	6.25
1809000	6.25
1812600	6.24
1816200	6.24
1819800	6.24
1823400	6.23
1827000	6.23
1830600	6.23
1834200	6.22
1837800	6.22
1841400	6.22
1845000	6.21
1848600	6.21
1852200	6.21
1855800	6.2
1859400	6.2
1863000	6.2
1866600	6.19
1870200	6.19
1873800	6.19
1877400	6.18
1881000	6.18
1884600	6.18
1888200	6.17
1891800	6.17
1895400	6.17
1899000	6.16
1902600	6.16
1906200	6.16
1909800	6.15
1913400	6.15
1917000	6.14
1920600	6.14
1924200	6.13
1927800	6.13
1931400	6.12
1935000	6.12
1938600	6.11
1942200	6.11
1945800	6.1
1949400	6.09
1953000	6.09
1956600	6.08
1960200	6.07
1963800	6.07
1967400	6.06
1971000	6.05
1974600	6.05
1978200	6.04
1981800	6.03
1985400	6.03
1989000	6.02
1992600	6.02
1996200	6.01
1999800	6.01
2003400	6.01
2007000	6
2010600	6
2014200	6
2017800	6
2021400	6
2025000	6
2028600	6
2032200	6
2035800	6
2039400	6.01
2043000	6.01
2046600	6.02
2050200	6.02
2053800	6.03
2057400	6.04
2061000	6.05
2064600	6.06
2068200	6.07
2071800	6.08
2075400	6.08
2079000	6.09
2082600	6.1
2086200	6.12
2089800	6.13
2093400	6.14
2097000	6.15
2100600	6.16
2104200	6.17
2107800	6.17
2111400	6.18
2115000	6.19
2118600	6.2
2122200	6.21
2125800	6.21
2129400	6.22
2133000	6.23
2136600	6.23
2140200	6.24
2143800	6.24
2147400	6.25
2151000	6.25
2154600	6.26
2158200	6.26
2161800	6.26
2165400	6.27
2169000	6.27
2172600	6.27
2176200	6.27
2179800	6.28
2183400	6.28
2187000	6.28
2190600	6.29
2194200	6.29
2197800	6.29
2201400	6.3
2205000	6.3
2208600	6.3
2212200	6.31
2215800	6.31
2219400	6.32
2223000	6.32
2226600	6.33
2230200	6.33
2233800	6.33
2237400	6.34
2241000	6.34
2244600	6.35
2248200	6.35
2251800	6.36
2255400	6.36
2259000	6.37
2262600	6.37
2266200	6.38
2269800	6.38
2273400	6.38
2277000	6.39
2280600	6.39
2284200	6.39
2287800	6.4
2291400	6.4
2295000	6.4
2298600	6.4
2302200	6.41
2305800	6.41
2309400	6.41
2313000	6.41
2316600	6.41
2320200	6.41
2323800	6.41
2327400	6.41
2331000	6.41
2334600	6.41
2338200	6.41
2341800	6.41
2345400	6.41
2349000	6.41
2352600	6.41
2356200	6.41
2359800	6.4
2363400	6.4
2367000	6.4
2370600	6.4
2374200	6.4
2377800	6.4
2381400	6.4
2385000	6.4
2388600	6.4
2392200	6.4
2395800	6.4
2399400	6.4
2403000	6.4
2406600	6.4
2410200	6.4
2413800	6.39
2417400	6.39
2421000	6.39
2424600	6.39
2428200	6.39
2431800	6.39
2435400	6.4
2439000	6.4
2442600	6.4
2446200	6.4
2449800	6.4
2453400	6.4
2457000	6.4
2460600	6.4
2464200	6.4
2467800	6.4
2471400	6.4
2475000	6.4
2478600	6.4
2482200	6.41
2485800	6.41
2489400	6.41
2493000	6.41
2496600	6.41
2500200	6.41
2503800	6.41
2507400	6.41
2511000	6.41
2514600	6.41
2518200	6.41
2521800	6.41
2525400	6.41
2529000	6.41
2532600	6.41
2536200	6.41
2539800	6.41
2543400	6.41
2547000	6.4
2550600	6.4
2554200	6.4
2557800	6.39
2561400	6.39
2565000	6.39
2568600	6.38
2572200	6.38
2575800	6.37
2579400	6.37
2583000	6.36
2586600	6.36
2590200	6.35
2593800	6.35
2597400	6.34
2601000	6.34
2604600	6.33
2608200	6.33
2611800	6.32
2615400	6.32
2619000	6.31
2622600	6.31
2626200	6.31
2629800	6.3
2633400	6.3
2637000	6.3
2640600	6.3
2644200	6.3
2647800	6.3
2651400	6.3
2655000	6.3
2658600	6.3
2662200	6.3
2665800	6.3
2669400	6.3
2673000	6.3
2676600	6.3
2680200	6.3
2683800	6.3
2687400	6.3
2691000	6.3
2694600	6.3
2698200	6.31
2701800	6.31
2705400	6.31
2709000	6.31
2712600	6.3
2716200	6.3
2719800	6.3
2723400	6.3
2727000	6.3
2730600	6.29
2734200	6.29
2737800	6.29
2741400	6.28
2745000	6.28
2748600	6.27
2752200	6.27
2755800	6.26
2759400	6.26
2763000	6.25
2766600	6.25
2770200	6.24
2773800	6.24
2777400	6.23
2781000	6.23
2784600	6.22
2788200	6.22
2791800	6.21
2795400	6.21
2799000	6.21
2802600	6.2
2806200	6.2
2809800	6.2
2813400	6.2
2817000	6.2
2820600	6.2
2824200	6.2
2827800	6.2
2831400	6.2
2835000	6.2
2838600	6.2
2842200	6.2
2845800	6.21
2849400	6.21
2853000	6.21
2856600	6.21
2860200	6.21
2863800	6.21
2867400	6.21
2871000	6.21
2874600	6.21
2878200	6.21
2881800	6.21
2885400	6.21
2889000	6.21
2892600	6.2
2896200	6.2
2899800	6.2
2903400	6.19
2907000	6.18
2910600	6.18
2914200	6.17
2917800	6.16
2921400	6.15
2925000	6.14
2928600	6.13
2932200	6.12
2935800	6.11
2939400	6.1
2943000	6.09
2946600	6.08
2950200	6.07
2953800	6.06
2957400	6.06
2961000	6.05
2964600	6.04
2968200	6.03
2971800	6.02
2975400	6.01
2979000	6.01
2982600	6
2986200	5.99
2989800	5.99
2993400	5.99
2997000	5.98
3000600	5.98
3004200	5.98
3007800	5.97
3011400	5.97
3015000	5.97
3018600	5.97
3022200	5.97
3025800	5.97
3029400	5.97
3033000	5.98
3036600	5.98
3040200	5.98
3043800	5.98
3047400	5.98
3051000	5.99
3054600	5.99
3058200	5.99
3061800	5.99
3065400	6
3069000	6
3072600	6
3076200	6.01
3079800	6.01
3083400	6.01
3087000	6.02
3090600	6.02
3094200	6.02
3097800	6.03
3101400	6.03
3105000	6.03
3108600	6.04
3112200	6.04
3115800	6.04
3119400	6.05
3123000	6.05
3126600	6.06
3130200	6.06
3133800	6.07
3137400	6.07
3141000	6.08
3144600	6.08
3148200	6.09
3151800	6.09
3155400	6.1
3159000	6.11
3162600	6.11
3166200	6.12
3169800	6.13
3173400	6.14
3177000	6.14
3180600	6.15
3184200	6.16
3187800	6.17
3191400	6.18
3195000	6.18
3198600	6.19
3202200	6.2
3205800	6.21
3209400	6.22
3213000	6.23
3216600	6.24
3220200	6.25
3223800	6.26
3227400	6.26
3231000	6.27
3234600	6.28
3238200	6.29
3241800	6.3
3245400	6.31
3249000	6.32
3252600	6.33
3256200	6.33
3259800	6.34
3263400	6.35
3267000	6.36
3270600	6.37
3274200	6.38
3277800	6.39
3281400	6.39
3285000	6.4
3288600	6.41
3292200	6.42
3295800	6.43
3299400	6.44
3303000	6.44
3306600	6.45
3310200	6.46
3313800	6.47
3317400	6.48
3321000	6.48
3324600	6.49
3328200	6.5
3331800	6.51
3335400	6.52
3339000	6.52
3342600	6.53
3346200	6.54
3349800	6.55
3353400	6.56
3357000	6.56
3360600	6.57
3364200	6.58
3367800	6.59
3371400	6.6
3375000	6.61
3378600	6.61
3382200	6.62
3385800	6.63
3389400	6.64
3393000	6.65
3396600	6.66
3400200	6.67
3403800	6.67
3407400	6.68
3411000	6.69
3414600	6.7
3418200	6.71
3421800	6.72
3425400	6.73
3429000	6.74
3432600	6.74
3436200	6.75
3439800	6.76
3443400	6.77
3447000	6.78
3450600	6.79
3454200	6.8
3457800	6.81
3461400	6.81
3465000	6.82
3468600	6.83
3472200	6.84
3475800	6.85
3479400	6.86
3483000	6.86
3486600	6.87
3490200	6.88
3493800	6.89
3497400	6.89
3501000	6.9
3504600	6.91
3508200	6.91
3511800	6.92
3515400	6.93
3519000	6.93
3522600	6.94
3526200	6.94
3529800	6.95
3533400	6.95
3537000	6.96
3540600	6.96
3544200	6.97
3547800	6.97
3551400	6.97
3555000	6.98
3558600	6.98
3562200	6.98
3565800	6.99
3569400	6.99
3573000	6.99
3576600	6.99
3580200	7
3583800	7
3587400	7
3591000	7
3594600	7
3598200	7
3601800	7
3605400	7.01
3609000	7.01
3612600	7.01
3616200	7.01
3619800	7.01
3623400	7.01
3627000	7.01
3630600	7.01
3634200	7.01
3637800	7.01
3641400	7
3645000	7
3648600	7
3652200	7
3655800	7
3659400	7
3663000	7
3666600	7
3670200	7
3673800	7
3677400	7
3681000	7
3684600	7
3688200	7
3691800	7
3695400	7
3699000	7
3702600	7
3706200	7
3709800	7
3713400	7
3717000	7
3720600	7
3724200	7
3727800	7
3731400	7
3735000	7
3738600	7
3742200	7
3745800	7
3749400	7
3753000	7
3756600	7
3760200	7
3763800	7
3767400	7
3771000	7
3774600	7
3778200	7
3781800	7
3785400	7
3789000	7
3792600	7
3796200	7
3799800	7
3803400	7
3807000	7
3810600	7
3814200	7
3817800	7
3821400	7
3825000	7
3828600	7
3832200	7
3835800	7
3839400	7
3843000	7
3846600	7
3850200	7
3853800	7
3857400	7
3861000	7
3864600	7
3868200	7
3871800	7
3875400	7
3879000	7
3882600	7
3886200	7
3889800	7
3893400	7
3897000	7
3900600	7
3904200	7
3907800	7
3911400	7
3915000	7
3918600	7
3922200	7
3925800	7
3929400	7
3933000	7
3936600	7
3940200	7
3943800	7
3947400	7
3951000	7
3954600	7.01
3958200	7.01
3961800	7.01
3965400	7.01
3969000	7.01
3972600	7.01
3976200	7.01
3979800	7.01
3983400	7.01
3987000	7.01
3990600	7.01
3994200	7.01
3997800	7.01
4001400	7.01
4005000	7.01
4008600	7.01
4012200	7
4015800	7
4019400	7
4023000	7
4026600	6.99
4030200	6.99
4033800	6.99
4037400	6.98
4041000	6.98
4044600	6.97
4048200	6.97
4051800	6.96
4055400	6.96
4059000	6.95
4062600	6.95
4066200	6.94
4069800	6.94
4073400	6.93
4077000	6.93
4080600	6.92
4084200	6.92
4087800	6.91
4091400	6.91
4095000	6.91
4098600	6.9
4102200	6.9
4105800	6.9
4109400	6.9
4113000	6.9
4116600	6.9
4120200	6.9
4123800	6.9
4127400	6.9
4131000	6.9
4134600	6.9
4138200	6.9
4141800	6.9
4145400	6.9
4149000	6.9
4152600	6.9
4156200	6.9
4159800	6.9
4163400	6.9
4167000	6.9
4170600	6.91
4174200	6.91
4177800	6.9
4181400	6.9
4185000	6.9
4188600	6.9
4192200	6.9
4195800	6.9
4199400	6.89
4203000	6.89
4206600	6.89
4210200	6.88
4213800	6.88
4217400	6.88
4221000	6.87
4224600	6.87
4228200	6.86
4231800	6.86
4235400	6.85
4239000	6.84
4242600	6.84
4246200	6.83
4249800	6.83
4253400	6.82
4257000	6.82
4260600	6.82
4264200	6.81
4267800	6.81
4271400	6.81
4275000	6.8
4278600	6.8
4282200	6.8
4285800	6.8
4289400	6.8
4293000	6.8
4296600	6.79
4300200	6.79
4303800	6.8
4307400	6.8
4311000	6.8
4314600	6.8
4318200	6.8
4321800	6.8
4325400	6.8
4329000	6.8
4332600	6.8
4336200	6.8
4339800	6.8
4343400	6.8
4347000	6.8
4350600	6.8
4354200	6.8
4357800	6.8
4361400	6.8
4365000	6.8
4368600	6.8
4372200	6.8
4375800	6.79
4379400	6.79
4383000	6.79
4386600	6.78
4390200	6.78
4393800	6.77
4397400	6.77
4401000	6.76
4404600	6.76
4408200	6.75
4411800	6.75
4415400	6.74
4419000	6.74
4422600	6.73
4426200	6.73
4429800	6.72
4433400	6.72
4437000	6.71
4440600	6.71
4444200	6.71
4447800	6.7
4451400	6.7
4455000	6.7
4458600	6.7
4462200	6.69
4465800	6.69
4469400	6.69
4473000	6.69
4476600	6.69
4480200	6.69
4483800	6.69
4487400	6.69
4491000	6.69
4494600	6.69
4498200	6.69
4501800	6.69
4505400	6.69
4509000	6.69
4512600	6.69
4516200	6.69
4519800	6.7
4523400	6.7
4527000	6.7
4530600	6.7
4534200	6.7
4537800	6.7
4541400	6.7
4545000	6.7
4548600	6.7
4552200	6.7
4555800	6.7
4559400	6.7
4563000	6.7
4566600	6.7
4570200	6.7
4573800	6.7
4577400	6.7
4581000	6.7
4584600	6.7
4588200	6.7
4591800	6.7
4595400	6.7
4599000	6.7
4602600	6.7
4606200	6.7
4609800	6.7
4613400	6.7
4617000	6.7
4620600	6.7
4624200	6.7
4627800	6.7
4631400	6.7
4635000	6.7
4638600	6.7
4642200	6.7
4645800	6.7
4649400	6.7
4653000	6.7
4656600	6.7
4660200	6.7
4663800	6.7
4667400	6.7
4671000	6.7
4674600	6.7
4678200	6.7
4681800	6.7
4685400	6.7
4689000	6.7
4692600	6.7
4696200	6.7
4699800	6.7
4703400	6.7
4707000	6.7
4710600	6.7
4714200	6.7
4717800	6.7
4721400	6.7
4725000	6.7
4728600	6.7
4732200	6.7
4735800	6.7
4739400	6.7
4743000	6.7
4746600	6.71
4750200	6.71
4753800	6.71
4757400	6.71
4761000	6.71
4764600	6.71
4768200	6.71
4771800	6.71
4775400	6.71
4779000	6.71
4782600	6.7
4786200	6.7
4789800	6.7
4793400	6.7
4797000	6.7
4800600	6.7
4804200	6.7
4807800	6.69
4811400	6.69
4815000	6.69
4818600	6.69
4822200	6.68
4825800	6.68
4829400	6.68
4833000	6.67
4836600	6.67
4840200	6.67
4843800	6.66
4847400	6.66
4851000	6.65
4854600	6.65
4858200	6.64
4861800	6.64
4865400	6.63
4869000	6.63
4872600	6.62
4876200	6.61
4879800	6.61
4883400	6.6
4887000	6.59
4890600	6.59
4894200	6.58
4897800	6.57
4901400	6.56
4905000	6.56
4908600	6.55
4912200	6.54
4915800	6.54
4919400	6.53
4923000	6.52
4926600	6.52
4930200	6.51
4933800	6.51
4937400	6.5
4941000	6.5
4944600	6.5
4948200	6.5
4951800	6.49
4955400	6.49
4959000	6.49
4962600	6.49
4966200	6.5
4969800	6.5
4973400	6.5
4977000	6.51
4980600	6.52
4984200	6.52
4987800	6.53
4991400	6.53
4995000	6.54
4998600	6.55
5002200	6.55
5005800	6.56
5009400	6.56
5013000	6.56
5016600	6.56
5020200	6.56
5023800	6.56
5027400	6.55
5031000	6.54
5034600	6.53
5038200	6.52
5041800	6.5
5045400	6.48
5049000	6.46
5052600	6.43
5056200	6.4
5059800	6.36
5063400	6.33
5067000	6.28
5070600	6.24
5074200	6.19
5077800	6.14
5081400	6.08
5085000	6.03
5088600	5.97
5092200	5.92
5095800	5.86
5099400	5.8
5103000	5.74
5106600	5.68
5110200	5.63
5113800	5.57
5117400	5.51
5121000	5.46
5124600	5.41
5128200	5.36
5131800	5.32
5135400	5.27
5139000	5.24
5142600	5.2
5146200	5.17
5149800	5.14
5153400	5.12
5157000	5.1
5160600	5.08
5164200	5.07
5167800	5.06
5171400	5.05
5175000	5.05
5178600	5.04
5182200	5.04
5185800	5.04
5189400	5.04
5193000	5.05
5196600	5.05
5200200	5.06
5203800	5.06
5207400	5.07
5211000	5.08
5214600	5.08
5218200	5.09
5221800	5.09
5225400	5.1
5229000	5.1
5232600	5.1
5236200	5.1
5239800	5.1
5243400	5.1
5247000	5.1
5250600	5.1
5254200	5.09
5257800	5.09
5261400	5.09
5265000	5.08
5268600	5.07
5272200	5.07
5275800	5.06
5279400	5.06
5283000	5.05
5286600	5.04
5290200	5.04
5293800	5.03
5297400	5.02
5301000	5.02
5304600	5.01
5308200	5.01
5311800	5
5315400	5
5319000	5
5322600	4.99
5326200	4.99
5329800	4.99
5333400	4.99
5337000	4.99
5340600	4.99
5344200	4.99
5347800	4.99
5351400	4.99
5355000	4.99
5358600	4.99
5362200	5
5365800	5
5369400	5
5373000	5
5376600	5
5380200	5
5383800	5
5387400	5
5391000	5
5394600	5
5398200	5
5401800	5
5405400	5
5409000	5
5412600	4.99
5416200	4.99
5419800	4.99
5423400	4.98
5427000	4.98
5430600	4.97
5434200	4.97
5437800	4.96
5441400	4.96
5445000	4.95
5448600	4.95
5452200	4.94
5455800	4.94
5459400	4.93
5463000	4.93
5466600	4.92
5470200	4.92
5473800	4.91
5477400	4.91
5481000	4.91
5484600	4.9
5488200	4.9
5491800	4.9
5495400	4.9
5499000	4.89
5502600	4.89
5506200	4.89
5509800	4.89
5513400	4.89
5517000	4.89
5520600	4.89
5524200	4.89
5527800	4.89
5531400	4.89
5535000	4.89
5538600	4.89
5542200	4.89
5545800	4.89
5549400	4.89
5553000	4.9
5556600	4.9
5560200	4.9
5563800	4.9
5567400	4.9
5571000	4.9
5574600	4.9
5578200	4.9
5581800	4.9
5585400	4.9
5589000	4.9
5592600	4.9
5596200	4.9
5599800	4.9
5603400	4.9
5607000	4.9
5610600	4.9
5614200	4.9
5617800	4.9
5621400	4.9
5625000	4.89
5628600	4.89
5632200	4.89
5635800	4.89
5639400	4.89
5643000	4.89
5646600	4.9
5650200	4.9
5653800	4.9
5657400	4.9
5661000	4.9
5664600	4.9
5668200	4.9
5671800	4.91
5675400	4.91
5679000	4.91
5682600	4.92
5686200	4.92
5689800	4.92
5693400	4.93
5697000	4.93
5700600	4.93
5704200	4.94
5707800	4.94
5711400	4.95
5715000	4.95
5718600	4.96
5722200	4.96
5725800	4.97
5729400	4.97
5733000	4.98
5736600	4.98
5740200	4.99
5743800	4.99
5747400	5
5751000	5.01
5754600	5.01
5758200	5.02
5761800	5.02
5765400	5.03
5769000	5.03
5772600	5.04
5776200	5.04
5779800	5.05
5783400	5.05
5787000	5.06
5790600	5.06
5794200	5.07
5797800	5.07
5801400	5.07
5805000	5.08
5808600	5.08
5812200	5.08
5815800	5.09
5819400	5.09
5823000	5.09
5826600	5.1
5830200	5.1
5833800	5.1
5837400	5.1
5841000	5.1
5844600	5.1
5848200	5.1
5851800	5.11
5855400	5.11
5859000	5.11
5862600	5.11
5866200	5.11
5869800	5.11
5873400	5.11
5877000	5.1
5880600	5.1
5884200	5.1
5887800	5.1
5891400	5.1
5895000	5.1
5898600	5.1
5902200	5.1
5905800	5.1
5909400	5.1
5913000	5.1
5916600	5.1
5920200	5.1
5923800	5.1
5927400	5.1
5931000	5.1
5934600	5.1
5938200	5.1
5941800	5.1
5945400	5.1
5949000	5.11
5952600	5.11
5956200	5.11
5959800	5.11
5963400	5.11
5967000	5.11
5970600	5.11
5974200	5.11
5977800	5.11
5981400	5.11
5985000	5.11
5988600	5.11
5992200	5.11
5995800	5.11
5999400	5.1
6003000	5.1
6006600	5.1
6010200	5.1
6013800	5.09
6017400	5.09
6021000	5.09
6024600	5.08
6028200	5.08
6031800	5.07
6035400	5.07
6039000	5.06
6042600	5.06
6046200	5.06
6049800	5.05
6053400	5.05
6057000	5.04
6060600	5.04
6064200	5.03
6067800	5.03
6071400	5.02
6075000	5.02
6078600	5.01
6082200	5.01
6085800	5.01
6089400	5
6093000	5
6096600	5
6100200	5
6103800	4.99
6107400	4.99
6111000	4.99
6114600	4.99
6118200	4.99
6121800	4.99
6125400	4.99
6129000	4.99
6132600	4.99
6136200	4.99
6139800	4.99
6143400	4.99
6147000	4.99
6150600	4.99
6154200	5
6157800	5
6161400	5
6165000	5
6168600	5
6172200	5
6175800	5
6179400	5
6183000	5
6186600	5
6190200	5
6193800	5
6197400	5
6201000	5
6204600	5
6208200	5
6211800	5
6215400	5
6219000	5
6222600	5
6226200	5
6229800	5
6233400	5
6237000	5
6240600	5
6244200	5
6247800	5
6251400	5
6255000	5
6258600	5
6262200	5
6265800	5
6269400	5
6273000	5
6276600	5.01
6280200	5.01
6283800	5.01
6287400	5.01
6291000	5.02
6294600	5.02
6298200	5.02
6301800	5.03
6305400	5.03
6309000	5.03
6312600	5.04
6316200	5.04
6319800	5.05
6323400	5.05
6327000	5.06
6330600	5.06
6334200	5.07
6337800	5.07
6341400	5.08
6345000	5.09
6348600	5.09
6352200	5.1
6355800	5.11
6359400	5.11
6363000	5.12
6366600	5.13
6370200	5.14
6373800	5.14
6377400	5.15
6381000	5.16
6384600	5.17
6388200	5.18
6391800	5.19
6395400	5.19
6399000	5.2
6402600	5.21
6406200	5.22
6409800	5.23
6413400	5.24
6417000	5.25
6420600	5.26
6424200	5.26
6427800	5.27
6431400	5.28
6435000	5.29
6438600	5.3
6442200	5.31
6445800	5.32
6449400	5.33
6453000	5.34
6456600	5.34
6460200	5.35
6463800	5.36
6467400	5.37
6471000	5.38
6474600	5.39
6478200	5.4
6481800	5.4
6485400	5.41
6489000	5.42
6492600	5.43
6496200	5.44
6499800	5.44
6503400	5.45
6507000	5.46
6510600	5.47
6514200	5.48
6517800	5.48
6521400	5.49
6525000	5.5
6528600	5.51
6532200	5.52
6535800	5.52
6539400	5.53
6543000	5.54
6546600	5.55
6550200	5.55
6553800	5.56
6557400	5.57
6561000	5.58
6564600	5.58
6568200	5.59
6571800	5.6
6575400	5.61
6579000	5.62
6582600	5.62
6586200	5.63
6589800	5.64
6593400	5.65
