#1											
double data(8760,12) #Columns: Time(s); FDIRN(W/m2); FDIFH(W/m2); Tdry(°C); Tdew(°C); Tsky(°C); Patm(Pa); RH(0..1); WindSpeed(m/s); WindDir(°); Lat(°); Lon(°)											
1800	0	0	4.615	4.479236047	-3.44	103100	0.98443601	1	0	48.8	2
5400	0	0	3.915	3.767808968	-5.62	103100	0.983489991	1	0	48.8	2
9000	0	0	3.425	3.404045267	-6.81	103100	0.992216341	0.35	0	48.8	2
12600	0	0	4.115	4.278265118	-0.77	103100	1	0.59	0	48.8	2
16200	0	0	4.615	4.758942428	-0.23	103100	1	0.47	0	48.8	2
19800	0	0	5.875	6.062739678	1.26	103100	1	1.35	0	48.8	2
23400	0	0	6.535	6.69045142	1.99	103100	1	1.35	0	48.8	2
27000	0	0	7.225	7.364778828	2.76	103100	1	1.12	0	48.8	2
30600	0	0.12	7.935	8.075381748	3.56	103100	1	1	0	48.8	2
34200	1.28	14.82	8.335	8.454001087	0.68	103100	1	2	0	48.8	2
37800	3.63	48.03	9.035	9.11785315	1.5	103100	1	3	0	48.8	2
41400	7.57	88.1	10.035	10.06886854	1.34	103100	0.996834904	3	0	48.8	2
45000	33.22	130.83	11.435	9.253926695	2.72	103100	0.859540947	4	0	48.8	2
48600	111.41	146.6	12.435	9.852921368	3.87	103100	0.837780842	2	0	48.8	2
52200	14.01	91.37	12.135	10.39564707	3.72	103100	0.886180781	3	0	48.8	2
55800	4.44	49.25	11.935	10.68141486	3.6	103100	0.915274726	3	0	48.8	2
59400	1.43	13.36	11.835	10.7418053	4.59	103100	0.925062633	4	0	48.8	2
63000	0	0	11.735	11.10291953	9.08	103100	0.95388849	4	0	48.8	2
66600	0	0	11.535	10.91283357	8.82	103100	0.954432105	3	0	48.8	2
70200	0	0	11.935	10.36711327	6.91	103100	0.89623528	5	0	48.8	2
73800	0	0	12.035	9.978021133	8	103100	0.867406437	6	0	48.8	2
77400	0	0	11.735	9.533751849	8.72	103100	0.858703558	5	0	48.8	2
81000	0	0	11.235	9.391373027	5.98	103100	0.879141277	5	0	48.8	2
84600	0	0	10.835	9.176325859	6.64	103100	0.889816127	4	0	48.8	2
88200	0	0	10.535	9.052496403	7.45	103100	0.900221615	5	0	48.8	2
91800	0	0	10.235	7.810910656	4.54	103100	0.844082655	4	0	48.8	2
95400	0	0	8.935	5.607801558	-5.39	103100	0.791366585	3	0	48.8	2
99000	0	0	8.235	5.143349441	-4.91	103100	0.803393206	3	0	48.8	2
102600	0	0	8.135	4.882731693	-1	103100	0.794271453	4	0	48.8	2
106200	0	0	7.835	4.948234459	1.35	103100	0.814395141	4	0	48.8	2
109800	0	0	7.435	4.750339216	2.2	103100	0.825441269	2	0	48.8	2
113400	0	0	6.035	5.163493394	0.94	103100	0.935566715	4	0	48.8	2
117000	0.02	0.29	6.135	4.512734847	0.89	103100	0.887735708	3	0	48.8	2
120600	11.69	32.46	6.135	4.359892356	-3.66	103100	0.87825603	3	0	48.8	2
124200	29.37	83.67	6.535	4.413775511	-8.6	103100	0.85757727	4	0	48.8	2
127800	82.3	126.91	7.035	3.890014027	-8.33	103100	0.798587173	4	0	48.8	2
131400	452.62	116.4	8.435	3.532349285	-8.6	103100	0.707689968	4	0	48.8	2
135000	578.72	97.32	8.935	2.579908278	-10.08	103100	0.639364087	5	0	48.8	2
138600	252.97	119.34	8.735	2.406298703	-8.85	103100	0.640094956	4	0	48.8	2
142200	45.41	81.46	8.435	3.148491976	-8.78	103100	0.688696646	3	0	48.8	2
145800	68.07	32.95	7.835	3.1892147	-10.81	103100	0.719471297	3	0	48.8	2
149400	0	0.02	7.035	3.201963923	-5.59	103100	0.76064114	3	0	48.8	2
153000	0	0	6.535	3.272380293	-7.43	103100	0.79119807	3	0	48.8	2
156600	0	0	6.235	3.82406967	-4.59	103100	0.839900592	3	0	48.8	2
160200	0	0	6.035	4.268591911	-6	103100	0.878693283	4	0	48.8	2
163800	0	0	5.435	4.171766002	-7.98	103100	0.909816903	4	0	48.8	2
167400	0	0	4.935	3.860533088	-10.08	103100	0.921631123	3	0	48.8	2
171000	0	0	4.835	3.768972932	-10.28	103100	0.922110983	3	0	48.8	2
174600	0	0	4.235	3.647481079	-7.97	103100	0.953469349	1	0	48.8	2
178200	0	0	3.835	3.419539346	-8.52	103100	0.964981686	2	0	48.8	2
181800	0	0	3.835	3.419539346	-7.1	103100	0.964981686	1	0	48.8	2
185400	0	0	3.735	3.601828645	-3.02	103100	0.98442495	1	0	48.8	2
189000	0	0	2.735	2.68261597	-8.38	103100	0.989887166	1	0	48.8	2
192600	0	0	2.435	2.672468164	-13.05	103100	1	2	0	48.8	2
196200	0	0	2.935	3.132562069	-12.37	103100	1	2	0	48.8	2
199800	0	0	2.935	3.132562069	-12.37	103100	1	1	0	48.8	2
203400	0.05	0.48	3.435	3.46029256	-6.02	103100	0.995472856	2	0	48.8	2
207000	103.69	40.12	4.635	4.015212964	-13.32	103100	0.951485996	2	0	48.8	2
210600	320.03	84.63	6.835	4.687225184	-10.92	103100	0.856324442	2	0	48.8	2
214200	482.18	99.12	8.835	5.343785821	-7.42	103100	0.782220003	2	0	48.8	2
217800	566.99	100.74	10.035	5.709997329	-7.37	103100	0.740129166	3	0	48.8	2
221400	591.33	96.07	10.235	6.074444949	-4.37	103100	0.748993391	3	0	48.8	2
225000	469.84	97.56	10.235	5.89024741	-3.13	103100	0.739484472	3	0	48.8	2
228600	199.3	85.83	9.635	6.06926087	-2.35	103100	0.779469673	3	0	48.8	2
232200	15.15	27.98	8.535	6.243697036	-2.08	103100	0.849779756	2	0	48.8	2
235800	0	0.02	7.935	6.32180914	3.1	103100	0.889958793	3	0	48.8	2
239400	0	0	7.235	5.978494119	2.3	103100	0.911629473	3	0	48.8	2
243000	0	0	7.035	5.942430158	2.1	103100	0.921911909	2	0	48.8	2
246600	0	0	6.935	5.997222616	2.05	103100	0.931799859	1	0	48.8	2
250200	0	0	6.535	5.771654737	1.59	103100	0.942922037	3	0	48.8	2
253800	0	0	6.535	5.626271661	1.54	103100	0.93343928	3	0	48.8	2
257400	0	0	5.835	4.978673163	-3.19	103100	0.936442805	3	0	48.8	2
261000	0	0	4.435	4.110394582	-10.44	103100	0.971401472	2	0	48.8	2
264600	0	0	3.535	3.552525765	-11.6	103100	0.994939125	2	0	48.8	2
268200	0	0	3.635	3.911677369	-0.41	103100	1	3	0	48.8	2
271800	0	0	3.435	3.726429718	-0.64	103100	1	3	0	48.8	2
275400	0	0	3.035	3.356515678	-1.11	103100	1	2	0	48.8	2
279000	0	0	2.735	3.079600071	-1.45	103100	1	3	0	48.8	2
282600	0	0	2.335	2.711091339	-1.92	103100	1	3	0	48.8	2
286200	0	0	2.435	2.932747382	-3.1	103100	1	3	0	48.8	2
289800	0.01	0.21	2.535	3.025032629	-1.68	103100	1	3	0	48.8	2
293400	3.16	23.32	2.835	3.302193646	-7.12	103100	1	3	0	48.8	2
297000	22.63	78.51	3.135	3.579804838	-8.1	103100	1	4	0	48.8	2
300600	222.84	126.12	4.735	3.822011437	-10.51	103100	0.932063414	4	0	48.8	2
304200	583.4	98.42	6.535	3.771539854	-11.74	103100	0.819646292	4	0	48.8	2
307800	660.27	85.91	7.635	3.91353417	-12.06	103100	0.767712432	4	0	48.8	2
311400	616.34	78.98	7.535	3.998036495	-12.05	103100	0.777597024	3	0	48.8	2
315000	468.16	66.96	6.235	3.983172922	-13.37	103100	0.849381038	3	0	48.8	2
318600	186.27	32.07	5.035	3.805674239	-3.55	103100	0.911684284	2	0	48.8	2
322200	0.01	0.09	5.235	4.4252431	1.25	103100	0.939160569	2	0	48.8	2
325800	0	0	4.535	4.06357776	0.51	103100	0.961442493	3	0	48.8	2
329400	0	0	3.735	3.601828645	-0.39	103100	0.98442495	3	0	48.8	2
333000	0	0	3.635	3.509684667	-0.49	103100	0.98495056	3	0	48.8	2
336600	0	0	4.135	3.695271647	0.04	103100	0.963439278	3	0	48.8	2
340200	0	0	4.935	3.860533088	0.86	103100	0.921631123	4	0	48.8	2
343800	0	0	5.135	3.749111689	1.01	103100	0.901739794	3	0	48.8	2
347400	0	0	5.435	3.873145885	1.34	103100	0.890868533	4	0	48.8	2
351000	0	0	5.535	4.26340188	1.52	103100	0.909359712	2	0	48.8	2
354600	0	0	5.535	5.26832537	1.73	103100	0.975684601	3	0	48.8	2
358200	0	0	5.435	5.451032213	1.67	103100	0.995084619	3	0	48.8	2
361800	0	0	5.835	5.961347792	2.16	103100	1	3	0	48.8	2
365400	0	0	5.935	6.055003836	2.3	103100	1	3	0	48.8	2
369000	0	0	6.035	6.148699929	2.44	103100	1	4	0	48.8	2
