#1	
double data(8760,2) #Columns: Time(s); Cold water temperature (°C)	
1765800	9.4
1769400	9.4
1773000	9.4
1776600	9.4
1780200	9.5
1783800	9.5
1787400	9.5
1791000	9.5
1794600	9.4
1798200	9.5
1801800	9.5
1805400	9.5
1809000	9.5
1812600	9.5
1816200	9.5
1819800	9.5
1823400	9.5
1827000	9.5
1830600	9.5
1834200	9.5
1837800	9.5
1841400	9.5
1845000	9.5
1848600	9.5
1852200	9.5
1855800	9.5
1859400	9.5
1863000	9.5
1866600	9.5
1870200	9.5
1873800	9.5
1877400	9.5
1881000	9.5
1884600	9.5
1888200	9.5
1891800	9.5
1895400	9.5
1899000	9.5
1902600	9.6
1906200	9.6
1909800	9.5
1913400	9.6
1917000	9.6
1920600	9.5
1924200	9.6
1927800	9.6
1931400	9.6
1935000	9.6
1938600	9.6
1942200	9.6
1945800	9.6
1949400	9.6
1953000	9.6
1956600	9.6
1960200	9.6
1963800	9.6
1967400	9.6
1971000	9.6
1974600	9.6
1978200	9.6
1981800	9.6
1985400	9.6
1989000	9.6
1992600	9.6
1996200	9.6
1999800	9.6
2003400	9.6
2007000	9.6
2010600	9.6
2014200	9.6
2017800	9.6
2021400	9.6
2025000	9.6
2028600	9.6
2032200	9.6
2035800	9.6
2039400	9.7
2043000	9.6
2046600	9.6
2050200	9.6
2053800	9.6
2057400	9.7
2061000	9.7
2064600	9.7
2068200	9.6
2071800	9.6
2075400	9.7
2079000	9.7
2082600	9.7
2086200	9.7
2089800	9.7
2093400	9.6
2097000	9.7
2100600	9.7
2104200	9.7
2107800	9.7
2111400	9.7
2115000	9.7
2118600	9.7
2122200	9.7
2125800	9.7
2129400	9.7
2133000	9.7
2136600	9.7
2140200	9.7
2143800	9.7
2147400	9.7
2151000	9.7
2154600	9.7
2158200	9.7
2161800	9.7
2165400	9.7
2169000	9.6
2172600	9.6
2176200	9.7
2179800	9.7
2183400	9.6
2187000	9.6
2190600	9.6
2194200	9.6
2197800	9.6
2201400	9.6
2205000	9.6
2208600	9.6
2212200	9.6
2215800	9.6
2219400	9.6
2223000	9.6
2226600	9.6
2230200	9.6
2233800	9.6
2237400	9.6
2241000	9.5
2244600	9.5
2248200	9.5
2251800	9.5
2255400	9.5
2259000	9.5
2262600	9.5
2266200	9.5
2269800	9.4
2273400	9.5
2277000	9.5
2280600	9.5
2284200	9.4
2287800	9.4
2291400	9.4
2295000	9.4
2298600	9.4
2302200	9.4
2305800	9.4
2309400	9.3
2313000	9.4
2316600	9.4
2320200	9.4
2323800	9.4
2327400	9.3
2331000	9.3
2334600	9.3
2338200	9.3
2341800	9.3
2345400	9.2
2349000	9.2
2352600	9.2
2356200	9.2
2359800	9.2
2363400	9.2
2367000	9.2
2370600	9.1
2374200	9.2
2377800	9.2
2381400	9.1
2385000	9.1
2388600	9.1
2392200	9.1
2395800	9.1
2399400	9.1
2403000	9.1
2406600	9.1
2410200	8
2413800	8
2417400	8
2421000	8
2424600	8
2428200	8
2431800	8
2435400	8
2439000	8.9
2442600	8.9
2446200	8.9
2449800	8.98
2453400	9.05
2457000	9.12
2460600	9.19
2464200	9.25
2467800	9.31
2471400	9.37
2475000	9.42
2478600	9.47
2482200	9.52
2485800	9.56
2489400	9.6
2493000	9.63
2496600	9.66
2500200	9.69
2503800	9.72
2507400	9.74
2511000	9.76
2514600	9.78
2518200	9.8
2521800	9.81
2525400	9.82
2529000	9.83
2532600	9.83
2536200	9.83
2539800	9.83
2543400	9.83
2547000	9.83
2550600	9.82
2554200	9.82
2557800	9.81
2561400	9.8
2565000	9.78
2568600	9.77
2572200	9.75
2575800	9.74
2579400	9.72
2583000	9.7
2586600	9.68
2590200	9.65
2593800	9.63
2597400	9.61
2601000	9.58
2604600	9.55
2608200	9.53
2611800	9.5
2615400	9.47
2619000	9.44
2622600	9.41
2626200	9.38
2629800	9.35
2633400	9.32
2637000	9.29
2640600	9.26
2644200	9.23
2647800	9.2
2651400	9.17
2655000	9.14
2658600	9.11
2662200	9.08
2665800	9.05
2669400	9.02
2673000	8.99
2676600	8.97
2680200	8.94
2683800	8.91
2687400	8.89
2691000	8.86
2694600	8.84
2698200	8.82
2701800	8.8
2705400	8.78
2709000	8.76
2712600	8.74
2716200	8.73
2719800	8.71
2723400	8.7
2727000	8.69
2730600	8.68
2734200	8.67
2737800	8.67
2741400	8.66
2745000	8.66
2748600	8.66
2752200	8.65
2755800	8.65
2759400	8.65
2763000	8.66
2766600	8.66
2770200	8.66
2773800	8.66
2777400	8.67
2781000	8.67
2784600	8.67
2788200	8.68
2791800	8.68
2795400	8.69
2799000	8.69
2802600	8.69
2806200	8.7
2809800	8.7
2813400	8.7
2817000	8.7
2820600	8.71
2824200	8.71
2827800	8.71
2831400	8.71
2835000	8.71
2838600	8.71
2842200	8.71
2845800	8.71
2849400	8.7
2853000	8.7
2856600	8.7
2860200	8.7
2863800	8.7
2867400	8.7
2871000	8.7
2874600	8.7
2878200	8.7
2881800	8.7
2885400	8.7
2889000	8.7
2892600	8.7
2896200	8.7
2899800	8.7
2903400	8.7
2907000	8.71
2910600	8.71
2914200	8.71
2917800	8.72
2921400	8.72
2925000	8.72
2928600	8.73
2932200	8.73
2935800	8.74
2939400	8.74
2943000	8.75
2946600	8.75
2950200	8.76
2953800	8.76
2957400	8.77
2961000	8.77
2964600	8.78
2968200	8.78
2971800	8.79
2975400	8.79
2979000	8.8
2982600	8.8
2986200	8.8
2989800	8.81
2993400	8.81
2997000	8.82
3000600	8.82
3004200	8.82
3007800	8.83
3011400	8.83
3015000	8.83
3018600	8.84
3022200	8.84
3025800	8.85
3029400	8.85
3033000	8.85
3036600	8.86
3040200	8.86
3043800	8.87
3047400	8.87
3051000	8.87
3054600	8.88
3058200	8.88
3061800	8.89
3065400	8.89
3069000	8.9
3072600	8.91
3076200	8.91
3079800	8.92
3083400	8.93
3087000	8.93
3090600	8.94
3094200	8.95
3097800	8.96
3101400	8.96
3105000	8.97
3108600	8.98
3112200	8.99
3115800	9
3119400	9.01
3123000	9.01
3126600	9.02
3130200	9.03
3133800	9.04
3137400	9.05
3141000	9.06
3144600	9.07
3148200	9.08
3151800	9.09
3155400	9.1
3159000	9.11
3162600	9.12
3166200	9.13
3169800	9.14
3173400	9.15
3177000	9.16
3180600	9.17
3184200	9.18
3187800	9.19
3191400	9.2
3195000	9.2
3198600	9.21
3202200	9.22
3205800	9.23
3209400	9.24
3213000	9.25
3216600	9.25
3220200	9.26
3223800	9.27
3227400	9.28
3231000	9.28
3234600	9.29
3238200	9.29
3241800	9.3
3245400	9.31
3249000	9.31
3252600	9.31
3256200	9.32
3259800	9.32
3263400	9.33
3267000	9.33
3270600	9.33
3274200	9.34
3277800	9.34
3281400	9.34
3285000	9.35
3288600	9.35
3292200	9.35
3295800	9.36
3299400	9.36
3303000	9.36
3306600	9.37
3310200	9.37
3313800	9.38
3317400	9.38
3321000	9.39
3324600	9.39
3328200	9.4
3331800	9.41
3335400	9.41
3339000	9.42
3342600	9.43
3346200	9.44
3349800	9.45
3353400	9.46
3357000	9.47
3360600	9.48
3364200	9.48
3367800	9.49
3371400	9.5
3375000	9.51
3378600	9.52
3382200	9.53
3385800	9.54
3389400	9.55
3393000	9.56
3396600	9.57
3400200	9.57
3403800	9.58
3407400	9.59
3411000	9.59
3414600	9.6
3418200	9.61
3421800	9.61
3425400	9.61
3429000	9.62
3432600	9.62
3436200	9.62
3439800	9.62
3443400	9.63
3447000	9.63
3450600	9.63
3454200	9.63
3457800	9.63
3461400	9.63
3465000	9.63
3468600	9.63
3472200	9.62
3475800	9.62
3479400	9.62
3483000	9.62
3486600	9.61
3490200	9.61
3493800	9.61
3497400	9.6
3501000	9.6
3504600	9.6
3508200	9.59
3511800	9.59
3515400	9.58
3519000	9.58
3522600	9.57
3526200	9.57
3529800	9.57
3533400	9.56
3537000	9.56
3540600	9.55
3544200	9.55
3547800	9.54
3551400	9.54
3555000	9.53
3558600	9.53
3562200	9.52
3565800	9.52
3569400	9.52
3573000	9.51
3576600	9.51
3580200	9.51
3583800	9.5
3587400	9.5
3591000	9.5
3594600	9.49
3598200	9.49
3601800	9.49
3605400	9.49
3609000	9.49
3612600	9.49
3616200	9.49
3619800	9.49
3623400	9.48
3627000	9.48
3630600	9.48
3634200	9.48
3637800	9.49
3641400	9.49
3645000	9.49
3648600	9.49
3652200	9.49
3655800	9.49
3659400	9.49
3663000	9.49
3666600	9.5
3670200	9.5
3673800	9.5
3677400	9.5
3681000	9.51
3684600	9.51
3688200	9.51
3691800	9.51
3695400	9.52
3699000	9.52
3702600	9.52
3706200	9.53
3709800	9.53
3713400	9.54
3717000	9.54
3720600	9.54
3724200	9.55
3727800	9.55
3731400	9.56
3735000	9.56
3738600	9.57
3742200	9.57
3745800	9.58
3749400	9.58
3753000	9.59
3756600	9.59
3760200	9.6
3763800	9.61
3767400	9.61
3771000	9.62
3774600	9.62
3778200	9.63
3781800	9.64
3785400	9.64
3789000	9.65
3792600	9.65
3796200	9.66
3799800	9.66
3803400	9.67
3807000	9.67
3810600	9.68
3814200	9.68
3817800	9.69
3821400	9.69
3825000	9.69
3828600	9.69
3832200	9.7
3835800	9.7
3839400	9.7
3843000	9.7
3846600	9.7
3850200	9.7
3853800	9.7
3857400	9.7
3861000	9.69
3864600	9.69
3868200	9.69
3871800	9.69
3875400	9.68
3879000	9.68
3882600	9.67
3886200	9.67
3889800	9.66
3893400	9.66
3897000	9.65
3900600	9.65
3904200	9.64
3907800	9.64
3911400	9.63
3915000	9.63
3918600	9.62
3922200	9.62
3925800	9.61
3929400	9.6
3933000	9.6
3936600	9.6
3940200	9.59
3943800	9.59
3947400	9.58
3951000	9.58
3954600	9.58
3958200	9.57
3961800	9.57
3965400	9.56
3969000	9.56
3972600	9.56
3976200	9.55
3979800	9.55
3983400	9.55
3987000	9.54
3990600	9.54
3994200	9.53
3997800	9.53
4001400	9.53
4005000	9.52
4008600	9.52
4012200	9.51
4015800	9.51
4019400	9.5
4023000	9.49
4026600	9.49
4030200	9.48
4033800	9.47
4037400	9.47
4041000	9.46
4044600	9.45
4048200	9.44
4051800	9.44
4055400	9.43
4059000	9.42
4062600	9.41
4066200	9.4
4069800	9.39
4073400	9.38
4077000	9.37
4080600	9.37
4084200	9.36
4087800	9.35
4091400	9.34
4095000	9.33
4098600	9.32
4102200	9.31
4105800	9.3
4109400	9.29
4113000	9.28
4116600	9.27
4120200	9.26
4123800	9.26
4127400	9.25
4131000	9.24
4134600	9.23
4138200	9.22
4141800	9.22
4145400	9.21
4149000	9.21
4152600	9.2
4156200	9.2
4159800	9.19
4163400	9.19
4167000	9.19
4170600	9.19
4174200	9.19
4177800	9.19
4181400	9.19
4185000	9.19
4188600	9.2
4192200	9.2
4195800	9.21
4199400	9.21
4203000	9.22
4206600	9.23
4210200	9.24
4213800	9.24
4217400	9.25
4221000	9.26
4224600	9.27
4228200	9.27
4231800	9.27
4235400	9.28
4239000	9.28
4242600	9.28
4246200	9.27
4249800	9.27
4253400	9.26
4257000	9.25
4260600	9.23
4264200	9.21
4267800	9.19
4271400	9.17
4275000	9.13
4278600	9.1
4282200	9.06
4285800	9.02
4289400	8.97
4293000	8.92
4296600	8.87
4300200	8.81
4303800	8.75
4307400	8.69
4311000	8.64
4314600	8.58
4318200	8.52
4321800	8.46
4325400	8.4
4329000	8.35
4332600	8.29
4336200	8.24
4339800	8.2
4343400	8.15
4347000	8.11
4350600	8.08
4354200	8.05
4357800	8.03
4361400	8.01
4365000	8
4368600	8
4372200	8
4375800	8.01
4379400	8.03
4383000	8.05
4386600	8.07
4390200	8.1
4393800	8.14
4397400	8.17
4401000	8.21
4404600	8.26
4408200	8.3
4411800	8.35
4415400	8.39
4419000	8.44
4422600	8.49
4426200	8.53
4429800	8.58
4433400	8.62
4437000	8.66
4440600	8.7
4444200	8.74
4447800	8.77
4451400	8.8
4455000	8.82
4458600	8.84
4462200	8.86
4465800	8.87
4469400	8.88
4473000	8.89
4476600	8.89
4480200	8.89
4483800	8.89
4487400	8.88
4491000	8.87
4494600	8.86
4498200	8.85
4501800	8.84
4505400	8.83
4509000	8.82
4512600	8.8
4516200	8.79
4519800	8.77
4523400	8.75
4527000	8.74
4530600	8.73
4534200	8.71
4537800	8.7
4541400	8.69
4545000	8.68
4548600	8.67
4552200	8.66
4555800	8.66
4559400	8.65
4563000	8.65
4566600	8.64
4570200	8.64
4573800	8.64
4577400	8.64
4581000	8.64
4584600	8.64
4588200	8.64
4591800	8.65
4595400	8.65
4599000	8.65
4602600	8.66
4606200	8.66
4609800	8.67
4613400	8.68
4617000	8.68
4620600	8.69
4624200	8.7
4627800	8.71
4631400	8.72
4635000	8.73
4638600	8.74
4642200	8.75
4645800	8.75
4649400	8.76
4653000	8.77
4656600	8.78
4660200	8.79
4663800	8.8
4667400	8.81
4671000	8.82
4674600	8.83
4678200	8.84
4681800	8.85
4685400	8.86
4689000	8.87
4692600	8.87
4696200	8.88
4699800	8.89
4703400	8.89
4707000	8.9
4710600	8.9
4714200	8.9
4717800	8.91
4721400	8.91
4725000	8.91
4728600	8.91
4732200	8.91
4735800	8.91
4739400	8.91
4743000	8.91
4746600	8.91
4750200	8.91
4753800	8.91
4757400	8.91
4761000	8.9
4764600	8.9
4768200	8.9
4771800	8.9
4775400	8.9
4779000	8.9
4782600	8.9
4786200	8.9
4789800	8.9
4793400	8.9
4797000	8.9
4800600	8.9
4804200	8.9
4807800	8.91
4811400	8.91
4815000	8.91
4818600	8.92
4822200	8.92
4825800	8.93
4829400	8.93
4833000	8.94
4836600	8.95
4840200	8.95
4843800	8.96
4847400	8.97
4851000	8.98
4854600	8.99
4858200	9
4861800	9.01
4865400	9.02
4869000	9.03
4872600	9.04
4876200	9.05
4879800	9.06
4883400	9.07
4887000	9.08
4890600	9.09
4894200	9.11
4897800	9.12
4901400	9.13
4905000	9.14
4908600	9.16
4912200	9.17
4915800	9.18
4919400	9.2
4923000	9.21
4926600	9.23
4930200	9.24
4933800	9.25
4937400	9.27
4941000	9.28
4944600	9.3
4948200	9.31
4951800	9.33
4955400	9.34
4959000	9.36
4962600	9.37
4966200	9.39
4969800	9.4
4973400	9.42
4977000	9.43
4980600	9.45
4984200	9.46
4987800	9.48
4991400	9.49
4995000	9.51
4998600	9.52
5002200	9.54
5005800	9.55
5009400	9.56
5013000	9.58
5016600	9.59
5020200	9.61
5023800	9.62
5027400	9.63
5031000	9.65
5034600	9.66
5038200	9.67
5041800	9.68
5045400	9.7
5049000	9.71
5052600	9.72
5056200	9.73
5059800	9.74
5063400	9.76
5067000	9.77
5070600	9.78
5074200	9.79
5077800	9.8
5081400	9.81
5085000	9.81
5088600	9.82
5092200	9.83
5095800	9.84
5099400	9.85
5103000	9.85
5106600	9.86
5110200	9.87
5113800	9.87
5117400	9.88
5121000	9.88
5124600	9.89
5128200	9.89
5131800	9.89
5135400	9.9
5139000	9.9
5142600	9.9
5146200	9.9
5149800	9.9
5153400	9.9
5157000	9.9
5160600	9.9
5164200	9.9
5167800	9.9
5171400	9.89
5175000	9.89
5178600	9.89
5182200	9.88
5185800	9.88
5189400	9.87
5193000	9.87
5196600	9.86
5200200	9.86
5203800	9.85
5207400	9.84
5211000	9.84
5214600	9.83
5218200	9.82
5221800	9.82
5225400	9.81
5229000	9.8
5232600	9.79
5236200	9.78
5239800	9.77
5243400	9.77
5247000	9.76
5250600	9.75
5254200	9.74
5257800	9.73
5261400	9.72
5265000	9.71
5268600	9.7
5272200	9.69
5275800	9.68
5279400	9.67
5283000	9.67
5286600	9.66
5290200	9.65
5293800	9.64
5297400	9.63
5301000	9.63
5304600	9.62
5308200	9.61
5311800	9.61
5315400	9.6
5319000	9.59
5322600	9.59
5326200	9.58
5329800	9.58
5333400	9.58
5337000	9.57
5340600	9.57
5344200	9.56
5347800	9.56
5351400	9.56
5355000	9.55
5358600	9.55
5362200	9.55
5365800	9.54
5369400	9.54
5373000	9.54
5376600	9.53
5380200	9.53
5383800	9.53
5387400	9.52
5391000	9.52
5394600	9.51
5398200	9.51
5401800	9.5
5405400	9.49
5409000	9.49
5412600	9.48
5416200	9.47
5419800	9.46
5423400	9.46
5427000	9.45
5430600	9.44
5434200	9.43
5437800	9.42
5441400	9.41
5445000	9.4
5448600	9.39
5452200	9.38
5455800	9.37
5459400	9.36
5463000	9.36
5466600	9.35
5470200	9.34
5473800	9.33
5477400	9.32
5481000	9.31
5484600	9.31
5488200	9.3
5491800	9.29
5495400	9.29
5499000	9.28
5502600	9.28
5506200	9.27
5509800	9.27
5513400	9.26
5517000	9.26
5520600	9.25
5524200	9.25
5527800	9.25
5531400	9.24
5535000	9.24
5538600	9.24
5542200	9.23
5545800	9.23
5549400	9.23
5553000	9.22
5556600	9.22
5560200	9.22
5563800	9.21
5567400	9.21
5571000	9.2
5574600	9.2
5578200	9.2
5581800	9.19
5585400	9.19
5589000	9.18
5592600	9.18
5596200	9.17
5599800	9.16
5603400	9.16
5607000	9.15
5610600	9.15
5614200	9.14
5617800	9.14
5621400	9.13
5625000	9.13
5628600	9.12
5632200	9.12
5635800	9.12
5639400	9.11
5643000	9.11
5646600	9.11
5650200	9.1
5653800	9.1
5657400	9.1
5661000	9.1
5664600	9.1
5668200	9.1
5671800	9.1
5675400	9.1
5679000	9.1
5682600	9.11
5686200	9.11
5689800	9.11
5693400	9.12
5697000	9.12
5700600	9.12
5704200	9.13
5707800	9.13
5711400	9.14
5715000	9.14
5718600	9.15
5722200	9.16
5725800	9.16
5729400	9.17
5733000	9.17
5736600	9.18
5740200	9.19
5743800	9.19
5747400	9.2
5751000	9.21
5754600	9.21
5758200	9.22
5761800	9.23
5765400	9.23
5769000	9.24
5772600	9.25
5776200	9.25
5779800	9.26
5783400	9.27
5787000	9.27
5790600	9.28
5794200	9.29
5797800	9.3
5801400	9.31
5805000	9.32
5808600	9.32
5812200	9.33
5815800	9.34
5819400	9.35
5823000	9.36
5826600	9.38
5830200	9.39
5833800	9.4
5837400	9.41
5841000	9.43
5844600	9.44
5848200	9.45
5851800	9.47
5855400	9.48
5859000	9.5
5862600	9.51
5866200	9.53
5869800	9.54
5873400	9.55
5877000	9.57
5880600	9.58
5884200	9.6
5887800	9.61
5891400	9.62
5895000	9.63
5898600	9.65
5902200	9.66
5905800	9.67
5909400	9.68
5913000	9.69
5916600	9.69
5920200	9.7
5923800	9.71
5927400	9.71
5931000	9.71
5934600	9.72
5938200	9.72
5941800	9.72
5945400	9.72
5949000	9.72
5952600	9.72
5956200	9.72
5959800	9.72
5963400	9.72
5967000	9.72
5970600	9.71
5974200	9.71
5977800	9.71
5981400	9.71
5985000	9.71
5988600	9.7
5992200	9.7
5995800	9.7
5999400	9.7
6003000	9.7
6006600	9.7
6010200	9.7
6013800	9.7
6017400	9.7
6021000	9.71
6024600	9.71
6028200	9.71
6031800	9.71
6035400	9.72
6039000	9.72
6042600	9.73
6046200	9.73
6049800	9.74
6053400	9.74
6057000	9.75
6060600	9.75
6064200	9.76
6067800	9.76
6071400	9.77
6075000	9.77
6078600	9.78
6082200	9.78
6085800	9.79
6089400	9.79
6093000	9.8
6096600	9.81
6100200	9.81
6103800	9.81
6107400	9.82
6111000	9.82
6114600	9.83
6118200	9.83
6121800	9.84
6125400	9.84
6129000	9.85
6132600	9.85
6136200	9.85
6139800	9.86
6143400	9.86
6147000	9.87
6150600	9.87
6154200	9.87
6157800	9.88
6161400	9.88
6165000	9.88
6168600	9.89
6172200	9.89
6175800	9.9
6179400	9.9
6183000	9.9
6186600	9.91
6190200	9.91
6193800	9.92
6197400	9.92
6201000	9.92
6204600	9.93
6208200	9.93
6211800	9.94
6215400	9.94
6219000	9.94
6222600	9.95
6226200	9.95
6229800	9.96
6233400	9.96
6237000	9.97
6240600	9.97
6244200	9.97
6247800	9.98
6251400	9.98
6255000	9.99
6258600	9.99
6262200	10
6265800	10
6269400	10
6273000	10.01
6276600	10.01
6280200	10.02
6283800	10.02
6287400	10.03
6291000	10.03
6294600	10.03
6298200	10.04
6301800	10.04
6305400	10.05
6309000	10.05
6312600	10.05
6316200	10.06
6319800	10.06
6323400	10.07
6327000	10.07
6330600	10.07
6334200	10.08
6337800	10.08
6341400	10.09
6345000	10.09
6348600	10.1
6352200	10.1
6355800	10.1
6359400	10.11
6363000	10.11
6366600	10.12
6370200	10.12
6373800	10.13
6377400	10.13
6381000	10.13
6384600	10.14
6388200	10.14
6391800	10.15
6395400	10.15
6399000	10.15
6402600	10.16
6406200	10.16
6409800	10.17
6413400	10.17
6417000	10.18
6420600	10.18
6424200	10.18
6427800	10.19
6431400	10.19
6435000	10.2
6438600	10.2
6442200	10.2
6445800	10.21
6449400	10.21
6453000	10.22
